i____	mapcode
8465	      -3.125
8466	      -4.875
8467	      -4.000
8468	      -4.000
8469	      -3.250
8470	      -4.750
8471	      -3.500
8472	      -4.500
8473	      -4.000
8474	      -4.000
8475	      -3.750
8476	      -4.250
8477	      -3.250
8478	      -4.750
8479	      -3.500
8480	      -4.500
8481	      -3.500
8482	      -4.500
8483	      -3.125
8484	      -4.875
8485	      -3.125
8486	      -4.875
8487	      -3.625
8488	      -4.375
8489	      -3.375
8490	      -4.625
8491	      -3.875
8492	      -4.125
8493	      -3.750
8494	      -4.250
8495	      -4.000
8496	      -4.000
8497	      -3.875
8498	      -4.125
8499	      -4.000
8500	      -4.000
8501	      -3.500
8502	      -4.500
8503	      -3.375
8504	      -4.625
8505	      -3.375
8506	      -4.625
8507	      -3.500
8508	      -4.500
8509	      -3.625
8510	      -4.375
8511	      -3.250
8512	      -4.750
8513	      -3.500
8514	      -4.500
8515	      -3.750
8516	      -4.250
8517	      -3.750
8518	      -4.250
8519	      -3.750
8520	      -4.250
8521	      -3.500
8522	      -4.500
8523	      -3.500
8524	      -4.500
8525	      -3.750
8526	      -4.250
8527	      -3.875
8528	      -4.125
8529	      -4.000
8530	      -4.000
8531	      -3.375
8532	      -4.625
8533	      -3.875
8534	      -4.125
8535	      -3.250
8536	      -4.750
8537	      13.875
8538	      12.125
8539	      -9.000
8540	      -9.000
8541	      -8.500
8542	      -9.500
8543	      -8.750
8544	      -9.250
8545	      -8.500
8546	      -9.500
8547	      -8.125
8548	      -9.875
8549	      -8.375
8550	      -9.625
8551	      -8.125
8552	      -9.875
8553	      -8.500
8554	      -9.500
8555	      -8.875
8556	      -9.125
8557	      -8.875
8558	      -9.125
8559	      -8.125
8560	      -9.875
8561	      -8.625
8562	      -9.375
8563	      -8.375
8564	      -9.625
8565	      -8.500
8566	      -9.500
8567	      -8.625
8568	      -9.375
8569	      -9.000
8570	      -9.000
8571	      -8.750
8572	      -9.250
8573	      -8.750
8574	      -9.250
8575	      -9.000
8576	      -9.000
8577	      -8.875
8578	      -9.125
8579	      -9.000
8580	      -9.000
8581	      -8.375
8582	      -9.625
8583	      -8.500
8584	      -9.500
8585	      -8.250
8586	      -9.750
8587	      -8.250
8588	      -9.750
8589	      -8.375
8590	      -9.625
8591	      -9.000
8592	      -9.000
8593	      -8.125
8594	      -9.875
8595	      -8.375
8596	      -9.625
8597	      -8.125
8598	      -9.875
8599	      -8.250
8600	      -9.750
8601	      -8.750
8602	      -9.250
8603	      -8.250
8604	      -9.750
8605	      -8.750
8606	      -9.250
8607	      -8.500
8608	      -9.500
8609	      -8.500
8610	      -9.500
8611	      -8.750
8612	      -9.250
8613	      -8.125
8614	      -9.875
8615	      -8.500
8616	      -9.500
8617	      -8.250
8618	      -9.750
8619	      -9.000
8620	      -9.000
8621	      -8.625
8622	      -9.375
8623	      -8.500
8624	      -9.500
8625	      -8.375
8626	      -9.625
8627	      -8.375
8628	      -9.625
8629	      -8.500
8630	      -9.500
8631	      -8.875
8632	      -9.125
8633	      -8.375
8634	      -9.625
8635	      -8.500
8636	      -9.500
8637	      -8.375
8638	      -9.625
8639	      -8.500
8640	      -9.500
8641	      12.625
8642	      11.375
8643	       9.500
8644	       8.500
8645	       9.625
8646	       8.375
8647	       9.000
8648	       9.000
8649	       9.000
8650	       9.000
8651	       9.625
8652	       8.375
8653	       9.500
8654	       8.500
8655	       9.875
8656	       8.125
8657	       9.125
8658	       8.875
8659	       9.875
8660	       8.125
8661	       9.875
8662	       8.125
8663	       9.500
8664	       8.500
8665	       9.875
8666	       8.125
8667	       9.875
8668	       8.125
8669	       9.875
8670	       8.125
8671	       9.375
8672	       8.625
8673	       9.000
8674	       9.000
8675	       9.625
8676	       8.375
8677	       9.000
8678	       9.000
8679	       9.000
8680	       9.000
8681	       9.125
8682	       8.875
8683	       9.625
8684	       8.375
8685	       9.250
8686	       8.750
8687	       9.000
8688	       9.000
8689	       9.750
8690	       8.250
8691	       9.375
8692	       8.625
8693	       9.750
8694	       8.250
8695	       9.750
8696	       8.250
8697	       9.000
8698	       9.000
8699	       9.250
8700	       8.750
8701	       9.625
8702	       8.375
8703	       9.000
8704	       9.000
8705	       9.250
8706	       8.750
8707	       9.000
8708	       9.000
8709	       9.875
8710	       8.125
8711	       9.750
8712	       8.250
8713	       9.125
8714	       8.875
8715	       9.875
8716	       8.125
8717	       9.375
8718	       8.625
8719	       9.250
8720	       8.750
8721	       9.250
8722	       8.750
8723	       9.875
8724	       8.125
8725	       9.500
8726	       8.500
8727	       9.750
8728	       8.250
8729	       9.250
8730	       8.750
8731	       9.125
8732	       8.875
8733	       9.000
8734	       9.000
8735	       9.625
8736	       8.375
8737	      -8.250
8738	      -9.750
8739	      -0.750
8740	      -1.250
8741	      -0.875
8742	      -1.125
8743	      -0.750
8744	      -1.250
8745	      -0.375
8746	      -1.625
8747	      -0.750
8748	      -1.250
8749	      -0.500
8750	      -1.500
8751	      -1.000
8752	      -1.000
8753	      -0.750
8754	      -1.250
8755	      -0.750
8756	      -1.250
8757	      -1.000
8758	      -1.000
8759	      -0.875
8760	      -1.125
8761	      -0.250
8762	      -1.750
8763	      -0.125
8764	      -1.875
8765	      -0.875
8766	      -1.125
8767	      -0.750
8768	      -1.250
8769	      -0.500
8770	      -1.500
8771	      -0.500
8772	      -1.500
8773	      -0.875
8774	      -1.125
8775	      -0.500
8776	      -1.500
8777	      -0.125
8778	      -1.875
8779	      -0.500
8780	      -1.500
8781	      -0.750
8782	      -1.250
8783	      -0.500
8784	      -1.500
8785	      -0.500
8786	      -1.500
8787	      -0.875
8788	      -1.125
8789	      -1.000
8790	      -1.000
8791	      -0.625
8792	      -1.375
8793	      -0.250
8794	      -1.750
8795	      -0.750
8796	      -1.250
8797	      -0.875
8798	      -1.125
8799	      -0.125
8800	      -1.875
8801	      -0.500
8802	      -1.500
8803	      -0.625
8804	      -1.375
8805	      -0.500
8806	      -1.500
8807	      -0.125
8808	      -1.875
8809	      -0.250
8810	      -1.750
8811	      -0.250
8812	      -1.750
8813	      -0.125
8814	      -1.875
8815	      -0.875
8816	      -1.125
8817	      -0.500
8818	      -1.500
8819	      -1.000
8820	      -1.000
8821	      -0.875
8822	      -1.125
8823	      -0.875
8824	      -1.125
8825	      -0.250
8826	      -1.750
8827	      -0.625
8828	      -1.375
8829	      -0.375
8830	      -1.625
8831	      -1.000
8832	      -1.000
8833	      -0.250
8834	      -1.750
8835	      -0.375
8836	      -1.625
8837	      -0.125
8838	      -1.875
8839	      -0.625
8840	      -1.375
8841	      -0.875
8842	      -1.125
8843	      -0.875
8844	      -1.125
8845	      -0.750
8846	      -1.250
8847	      -0.875
8848	      -1.125
8849	      12.625
8850	      11.375
8851	      -9.875
8852	     -10.125
8853	      -9.875
8854	     -10.125
8855	      -9.500
8856	     -10.500
8857	      -9.250
8858	     -10.750
8859	      -9.750
8860	     -10.250
8861	      -9.250
8862	     -10.750
8863	      -9.625
8864	     -10.375
8865	      -9.250
8866	     -10.750
8867	      -9.125
8868	     -10.875
8869	      -9.875
8870	     -10.125
8871	      -9.500
8872	     -10.500
8873	      -9.500
8874	     -10.500
8875	      -9.750
8876	     -10.250
8877	      -9.125
8878	     -10.875
8879	      -9.625
8880	     -10.375
8881	      -9.500
8882	     -10.500
8883	      -9.625
8884	     -10.375
8885	      -9.500
8886	     -10.500
8887	     -10.000
8888	     -10.000
8889	      -9.875
8890	     -10.125
8891	      -9.125
8892	     -10.875
8893	      -9.375
8894	     -10.625
8895	     -10.000
8896	     -10.000
8897	      -9.125
8898	     -10.875
8899	      -9.375
8900	     -10.625
8901	      -9.375
8902	     -10.625
8903	      -9.875
8904	     -10.125
8905	      -9.375
8906	     -10.625
8907	      -9.125
8908	     -10.875
8909	      -9.250
8910	     -10.750
8911	      -9.625
8912	     -10.375
8913	      -9.125
8914	     -10.875
8915	      -9.875
8916	     -10.125
8917	      -9.500
8918	     -10.500
8919	      -9.625
8920	     -10.375
8921	      -9.750
8922	     -10.250
8923	      -9.750
8924	     -10.250
8925	      -9.875
8926	     -10.125
8927	      -9.125
8928	     -10.875
8929	      -9.875
8930	     -10.125
8931	     -10.000
8932	     -10.000
8933	      -9.875
8934	     -10.125
8935	      -9.625
8936	     -10.375
8937	      -9.750
8938	     -10.250
8939	      -9.875
8940	     -10.125
8941	      -9.500
8942	     -10.500
8943	       8.875
8944	       7.125
8945	       0.000
8946	       0.000
8947	       0.250
8948	      -0.250
8949	       0.250
8950	      -0.250
8951	       0.750
8952	      -0.750
8953	       0.125
8954	      -0.125
8955	       0.125
8956	      -0.125
8957	       0.500
8958	      -0.500
8959	       0.375
8960	      -0.375
8961	       0.875
8962	      -0.875
8963	       0.750
8964	      -0.750
8965	       0.625
8966	      -0.625
8967	       0.000
8968	       0.000
8969	       0.500
8970	      -0.500
8971	       0.625
8972	      -0.625
8973	       0.375
8974	      -0.375
8975	       0.500
8976	      -0.500
8977	       0.875
8978	      -0.875
8979	       0.500
8980	      -0.500
8981	       0.250
8982	      -0.250
8983	       0.875
8984	      -0.875
8985	       0.875
8986	      -0.875
8987	       0.625
8988	      -0.625
8989	       0.125
8990	      -0.125
8991	       0.000
8992	       0.000
8993	       0.250
8994	      -0.250
8995	       0.000
8996	       0.000
8997	       0.000
8998	       0.000
8999	       0.875
9000	      -0.875
9001	       0.750
9002	      -0.750
9003	       0.375
9004	      -0.375
9005	       0.625
9006	      -0.625
9007	       0.625
9008	      -0.625
9009	       0.125
9010	      -0.125
9011	       0.500
9012	      -0.500
9013	       0.250
9014	      -0.250
9015	       0.500
9016	      -0.500
9017	       0.125
9018	      -0.125
9019	       0.250
9020	      -0.250
9021	       0.750
9022	      -0.750
9023	       0.375
9024	      -0.375
9025	       0.875
9026	      -0.875
9027	       0.625
9028	      -0.625
9029	       0.125
9030	      -0.125
9031	       0.125
9032	      -0.125
9033	       0.125
9034	      -0.125
9035	       0.000
9036	       0.000
9037	       9.500
9038	       8.500
9039	      -0.375
9040	      -1.625
9041	      -0.625
9042	      -1.375
9043	      -0.625
9044	      -1.375
9045	      -0.750
9046	      -1.250
9047	      -0.250
9048	      -1.750
9049	      -0.250
9050	      -1.750
9051	      -0.375
9052	      -1.625
9053	      -0.250
9054	      -1.750
9055	      -0.625
9056	      -1.375
9057	      -0.750
9058	      -1.250
9059	      -0.625
9060	      -1.375
9061	      -0.375
9062	      -1.625
9063	      -0.125
9064	      -1.875
9065	      -0.500
9066	      -1.500
9067	      -0.875
9068	      -1.125
9069	      -1.000
9070	      -1.000
9071	      -0.750
9072	      -1.250
9073	      -0.750
9074	      -1.250
9075	      -0.875
9076	      -1.125
9077	      -0.500
9078	      -1.500
9079	      -0.125
9080	      -1.875
9081	      -1.000
9082	      -1.000
9083	      -0.125
9084	      -1.875
9085	      -0.125
9086	      -1.875
9087	      -0.250
9088	      -1.750
9089	      -0.250
9090	      -1.750
9091	      -0.250
9092	      -1.750
9093	      -1.000
9094	      -1.000
9095	      -0.125
9096	      -1.875
9097	      -0.125
9098	      -1.875
9099	      -0.750
9100	      -1.250
9101	      -0.625
9102	      -1.375
9103	      -0.625
9104	      -1.375
9105	      -0.500
9106	      -1.500
9107	      -0.125
9108	      -1.875
9109	      -0.250
9110	      -1.750
9111	      -1.000
9112	      -1.000
9113	      -0.875
9114	      -1.125
9115	      -0.875
9116	      -1.125
9117	      -0.125
9118	      -1.875
9119	      -0.375
9120	      -1.625
9121	      -0.750
9122	      -1.250
9123	      -0.875
9124	      -1.125
9125	      -0.500
9126	      -1.500
9127	      -0.500
9128	      -1.500
9129	      -0.125
9130	      -1.875
9131	      -0.500
9132	      -1.500
9133	      -1.000
9134	      -1.000
9135	      -0.625
9136	      -1.375
9137	      12.000
9138	      12.000
9139	      -2.375
9140	      -3.625
9141	      -2.750
9142	      -3.250
9143	      -2.875
9144	      -3.125
9145	      -2.125
9146	      -3.875
9147	      -2.500
9148	      -3.500
9149	      -2.125
9150	      -3.875
9151	      -2.500
9152	      -3.500
9153	      -2.625
9154	      -3.375
9155	      -2.125
9156	      -3.875
9157	      -2.875
9158	      -3.125
9159	      -2.125
9160	      -3.875
9161	      -2.375
9162	      -3.625
9163	      -2.375
9164	      -3.625
9165	      -2.750
9166	      -3.250
9167	      -2.125
9168	      -3.875
9169	      -2.250
9170	      -3.750
9171	      -2.500
9172	      -3.500
9173	      -2.375
9174	      -3.625
9175	      -2.125
9176	      -3.875
9177	      -2.750
9178	      -3.250
9179	      -2.250
9180	      -3.750
9181	      -2.125
9182	      -3.875
9183	      -2.625
9184	      -3.375
9185	      -2.500
9186	      -3.500
9187	      -2.750
9188	      -3.250
9189	      -3.000
9190	      -3.000
9191	      -3.000
9192	      -3.000
9193	      -2.125
9194	      -3.875
9195	      -2.500
9196	      -3.500
9197	      -2.750
9198	      -3.250
9199	      -2.375
9200	      -3.625
9201	      -3.000
9202	      -3.000
9203	      -2.250
9204	      -3.750
9205	      -3.000
9206	      -3.000
9207	      -2.500
9208	      -3.500
9209	      -2.875
9210	      -3.125
9211	      -2.250
9212	      -3.750
9213	      -2.500
9214	      -3.500
9215	      -2.500
9216	      -3.500
9217	      -2.375
9218	      -3.625
9219	      -2.750
9220	      -3.250
9221	      -3.000
9222	      -3.000
9223	      -2.875
9224	      -3.125
9225	      -2.250
9226	      -3.750
9227	      -3.000
9228	      -3.000
9229	      -2.875
9230	      -3.125
9231	      10.750
9232	       9.250
9233	       0.875
9234	      -0.875
9235	       0.375
9236	      -0.375
9237	       0.000
9238	       0.000
9239	       0.125
9240	      -0.125
9241	       0.500
9242	      -0.500
9243	       0.250
9244	      -0.250
9245	       0.625
9246	      -0.625
9247	       0.875
9248	      -0.875
9249	       0.500
9250	      -0.500
9251	       0.375
9252	      -0.375
9253	       0.500
9254	      -0.500
9255	       0.000
9256	       0.000
9257	       0.000
9258	       0.000
9259	       0.500
9260	      -0.500
9261	       0.500
9262	      -0.500
9263	       0.125
9264	      -0.125
9265	       0.000
9266	       0.000
9267	       0.000
9268	       0.000
9269	       0.500
9270	      -0.500
9271	       0.875
9272	      -0.875
9273	       0.000
9274	       0.000
9275	       0.000
9276	       0.000
9277	       0.375
9278	      -0.375
9279	       0.750
9280	      -0.750
9281	       0.875
9282	      -0.875
9283	       0.625
9284	      -0.625
9285	       0.750
9286	      -0.750
9287	       0.875
9288	      -0.875
9289	       0.250
9290	      -0.250
9291	       0.875
9292	      -0.875
9293	       0.500
9294	      -0.500
9295	       0.125
9296	      -0.125
9297	       0.750
9298	      -0.750
9299	       0.875
9300	      -0.875
9301	       0.250
9302	      -0.250
9303	       0.875
9304	      -0.875
9305	       0.625
9306	      -0.625
9307	       0.875
9308	      -0.875
9309	       0.875
9310	      -0.875
9311	       0.125
9312	      -0.125
9313	       0.125
9314	      -0.125
9315	       0.250
9316	      -0.250
9317	       0.875
9318	      -0.875
9319	       0.625
9320	      -0.625
9321	       0.625
9322	      -0.625
9323	       0.000
9324	       0.000
9325	       0.125
9326	      -0.125
9327	       0.375
9328	      -0.375
9329	       0.375
9330	      -0.375
9331	       9.500
9332	       8.500
9333	       2.000
9334	       2.000
9335	       2.875
9336	       1.125
9337	       2.625
9338	       1.375
9339	       2.125
9340	       1.875
9341	       2.375
9342	       1.625
9343	       2.250
9344	       1.750
9345	       2.125
9346	       1.875
9347	       2.250
9348	       1.750
9349	       2.750
9350	       1.250
9351	       2.500
9352	       1.500
9353	       2.000
9354	       2.000
9355	       2.125
9356	       1.875
9357	       2.625
9358	       1.375
9359	       2.000
9360	       2.000
9361	       2.125
9362	       1.875
9363	       2.500
9364	       1.500
9365	       2.125
9366	       1.875
9367	       2.000
9368	       2.000
9369	       2.625
9370	       1.375
9371	       2.000
9372	       2.000
9373	       2.875
9374	       1.125
9375	       2.125
9376	       1.875
9377	       2.500
9378	       1.500
9379	       2.375
9380	       1.625
9381	       2.125
9382	       1.875
9383	       2.875
9384	       1.125
9385	       2.125
9386	       1.875
9387	       2.000
9388	       2.000
9389	       2.375
9390	       1.625
9391	       2.500
9392	       1.500
9393	       2.375
9394	       1.625
9395	       2.875
9396	       1.125
9397	       2.875
9398	       1.125
9399	       2.625
9400	       1.375
9401	       2.375
9402	       1.625
9403	       2.250
9404	       1.750
9405	       2.375
9406	       1.625
9407	       2.625
9408	       1.375
9409	       2.500
9410	       1.500
9411	       2.500
9412	       1.500
9413	       2.500
9414	       1.500
9415	       2.250
9416	       1.750
9417	       2.375
9418	       1.625
9419	       2.750
9420	       1.250
9421	       2.250
9422	       1.750
9423	       2.500
9424	       1.500
9425	       2.625
9426	       1.375
9427	       2.875
9428	       1.125
9429	       2.500
9430	       1.500
9431	       2.250
9432	       1.750
9433	       2.000
9434	       2.000
9435	       2.375
9436	       1.625
9437	     -11.750
9438	     -12.250
9439	      13.500
9440	      12.500
9441	      13.125
9442	      12.875
9443	      13.875
9444	      12.125
9445	      13.500
9446	      12.500
9447	      13.375
9448	      12.625
9449	      13.750
9450	      12.250
9451	      13.250
9452	      12.750
9453	      13.250
9454	      12.750
9455	      13.375
9456	      12.625
9457	      13.750
9458	      12.250
9459	      13.000
9460	      13.000
9461	      13.125
9462	      12.875
9463	      13.250
9464	      12.750
9465	      13.125
9466	      12.875
9467	      13.625
9468	      12.375
9469	      13.500
9470	      12.500
9471	      13.875
9472	      12.125
9473	      13.375
9474	      12.625
9475	      13.125
9476	      12.875
9477	      13.125
9478	      12.875
9479	      13.375
9480	      12.625
9481	      13.500
9482	      12.500
9483	      13.625
9484	      12.375
9485	      13.750
9486	      12.250
9487	      13.000
9488	      13.000
9489	      13.000
9490	      13.000
9491	      13.500
9492	      12.500
9493	      13.625
9494	      12.375
9495	      13.500
9496	      12.500
9497	      13.625
9498	      12.375
9499	      13.125
9500	      12.875
9501	      13.000
9502	      13.000
9503	      13.875
9504	      12.125
9505	      13.125
9506	      12.875
9507	      13.125
9508	      12.875
9509	      13.000
9510	      13.000
9511	      13.125
9512	      12.875
9513	      13.875
9514	      12.125
9515	      13.500
9516	      12.500
9517	      13.250
9518	      12.750
9519	      13.625
9520	      12.375
9521	      13.875
9522	      12.125
9523	      13.750
9524	      12.250
9525	      13.750
9526	      12.250
9527	      13.375
9528	      12.625
9529	      13.250
9530	      12.750
9531	      13.375
9532	      12.625
9533	      13.375
9534	      12.625
9535	      13.500
9536	      12.500
9537	      13.625
9538	      12.375
9539	      13.875
9540	      12.125
9541	      13.625
9542	      12.375
9543	      13.875
9544	      12.125
9545	      13.625
9546	      12.375
9547	      13.250
9548	      12.750
9549	      13.500
9550	      12.500
9551	     -10.625
9552	     -11.375
9553	       3.000
9554	       3.000
9555	       3.750
9556	       2.250
9557	       3.875
9558	       2.125
9559	       3.375
9560	       2.625
9561	       3.000
9562	       3.000
9563	       3.500
9564	       2.500
9565	       3.125
9566	       2.875
9567	       3.000
9568	       3.000
9569	       3.375
9570	       2.625
9571	       3.500
9572	       2.500
9573	       3.500
9574	       2.500
9575	       3.000
9576	       3.000
9577	       3.875
9578	       2.125
9579	       3.625
9580	       2.375
9581	       3.125
9582	       2.875
9583	       3.500
9584	       2.500
9585	       3.625
9586	       2.375
9587	       3.250
9588	       2.750
9589	       3.500
9590	       2.500
9591	       3.750
9592	       2.250
9593	       3.500
9594	       2.500
9595	       3.500
9596	       2.500
9597	       3.375
9598	       2.625
9599	       3.625
9600	       2.375
9601	       3.500
9602	       2.500
9603	       3.125
9604	       2.875
9605	       3.000
9606	       3.000
9607	       3.500
9608	       2.500
9609	       3.750
9610	       2.250
9611	       3.000
9612	       3.000
9613	       3.875
9614	       2.125
9615	       3.500
9616	       2.500
9617	       3.250
9618	       2.750
9619	       3.500
9620	       2.500
9621	       3.625
9622	       2.375
9623	       3.000
9624	       3.000
9625	       3.625
9626	       2.375
9627	       3.625
9628	       2.375
9629	       3.250
9630	       2.750
9631	       3.125
9632	       2.875
9633	       3.875
9634	       2.125
9635	       3.625
9636	       2.375
9637	       3.000
9638	       3.000
9639	       3.500
9640	       2.500
9641	       3.875
9642	       2.125
9643	       3.000
9644	       3.000
9645	       3.625
9646	       2.375
9647	       3.125
9648	       2.875
9649	       3.500
9650	       2.500
9651	       3.750
9652	       2.250
9653	       3.375
9654	       2.625
9655	       3.125
9656	       2.875
9657	       3.375
9658	       2.625
9659	       3.875
9660	       2.125
9661	      -7.500
9662	      -8.500
9663	      -0.250
9664	      -1.750
9665	      -0.250
9666	      -1.750
9667	      -0.625
9668	      -1.375
9669	      -0.875
9670	      -1.125
9671	      -0.750
9672	      -1.250
9673	      -0.125
9674	      -1.875
9675	      -0.750
9676	      -1.250
9677	      -0.375
9678	      -1.625
9679	      -0.250
9680	      -1.750
9681	      -0.625
9682	      -1.375
9683	      -0.375
9684	      -1.625
9685	      -0.500
9686	      -1.500
9687	      -0.250
9688	      -1.750
9689	      -0.750
9690	      -1.250
9691	      -0.625
9692	      -1.375
9693	      -0.875
9694	      -1.125
9695	      -0.125
9696	      -1.875
9697	      -0.375
9698	      -1.625
9699	      -0.125
9700	      -1.875
9701	      -0.250
9702	      -1.750
9703	      -0.625
9704	      -1.375
9705	      -0.500
9706	      -1.500
9707	      -0.250
9708	      -1.750
9709	      -0.375
9710	      -1.625
9711	      -0.750
9712	      -1.250
9713	      -0.125
9714	      -1.875
9715	      -0.500
9716	      -1.500
9717	      -1.000
9718	      -1.000
9719	      -0.750
9720	      -1.250
9721	      -1.000
9722	      -1.000
9723	      -0.750
9724	      -1.250
9725	      -0.125
9726	      -1.875
9727	      -0.250
9728	      -1.750
9729	      -1.000
9730	      -1.000
9731	      -0.875
9732	      -1.125
9733	      -0.750
9734	      -1.250
9735	      -0.875
9736	      -1.125
9737	      -0.875
9738	      -1.125
9739	      -0.625
9740	      -1.375
9741	      -0.125
9742	      -1.875
9743	      -0.875
9744	      -1.125
9745	      -0.375
9746	      -1.625
9747	      -0.625
9748	      -1.375
9749	      -0.375
9750	      -1.625
9751	      -0.625
9752	      -1.375
9753	      -0.500
9754	      -1.500
9755	      -1.000
9756	      -1.000
9757	      -0.125
9758	      -1.875
9759	       8.875
9760	       7.125
9761	      -6.875
9762	      -7.125
9763	      -6.125
9764	      -7.875
9765	      -6.875
9766	      -7.125
9767	      -6.875
9768	      -7.125
9769	      -7.000
9770	      -7.000
9771	      -6.750
9772	      -7.250
9773	      -7.000
9774	      -7.000
9775	      -6.500
9776	      -7.500
9777	      -7.000
9778	      -7.000
9779	      -6.125
9780	      -7.875
9781	      -6.125
9782	      -7.875
9783	      -6.375
9784	      -7.625
9785	      -7.000
9786	      -7.000
9787	      -6.875
9788	      -7.125
9789	      -6.625
9790	      -7.375
9791	      -6.875
9792	      -7.125
9793	      -6.250
9794	      -7.750
9795	      -6.750
9796	      -7.250
9797	      -6.125
9798	      -7.875
9799	      -6.125
9800	      -7.875
9801	      -6.125
9802	      -7.875
9803	      -6.750
9804	      -7.250
9805	      -6.500
9806	      -7.500
9807	      -6.250
9808	      -7.750
9809	      -6.750
9810	      -7.250
9811	      -6.125
9812	      -7.875
9813	      -6.750
9814	      -7.250
9815	      -7.000
9816	      -7.000
9817	      -6.500
9818	      -7.500
9819	      -6.750
9820	      -7.250
9821	      -7.000
9822	      -7.000
9823	      -6.250
9824	      -7.750
9825	      -6.375
9826	      -7.625
9827	      -6.125
9828	      -7.875
9829	      -6.125
9830	      -7.875
9831	      -6.500
9832	      -7.500
9833	      -6.500
9834	      -7.500
9835	      -6.750
9836	      -7.250
9837	      -6.375
9838	      -7.625
9839	      -6.625
9840	      -7.375
9841	      -6.750
9842	      -7.250
9843	      -6.250
9844	      -7.750
9845	      -6.750
9846	      -7.250
9847	      -6.875
9848	      -7.125
9849	      -6.125
9850	      -7.875
9851	      -6.750
9852	      -7.250
9853	      -6.750
9854	      -7.250
9855	      -6.375
9856	      -7.625
9857	      -6.125
9858	      -7.875
9859	       8.625
9860	       7.375
9861	      -2.250
9862	      -3.750
9863	      -2.250
9864	      -3.750
9865	      -2.250
9866	      -3.750
9867	      -3.000
9868	      -3.000
9869	      -2.875
9870	      -3.125
9871	      -2.500
9872	      -3.500
9873	      -2.250
9874	      -3.750
9875	      -2.375
9876	      -3.625
9877	      -2.250
9878	      -3.750
9879	      -3.000
9880	      -3.000
9881	      -2.625
9882	      -3.375
9883	      -2.375
9884	      -3.625
9885	      -2.625
9886	      -3.375
9887	      -2.375
9888	      -3.625
9889	      -2.500
9890	      -3.500
9891	      -3.000
9892	      -3.000
9893	      -2.250
9894	      -3.750
9895	      -2.250
9896	      -3.750
9897	      -2.750
9898	      -3.250
9899	      -2.750
9900	      -3.250
9901	      -2.500
9902	      -3.500
9903	      -2.375
9904	      -3.625
9905	      -2.625
9906	      -3.375
9907	      -2.250
9908	      -3.750
9909	      -3.000
9910	      -3.000
9911	      -2.500
9912	      -3.500
9913	      -2.250
9914	      -3.750
9915	      -2.375
9916	      -3.625
9917	      -2.625
9918	      -3.375
9919	      -2.750
9920	      -3.250
9921	      -3.000
9922	      -3.000
9923	      -3.000
9924	      -3.000
9925	      -2.500
9926	      -3.500
9927	      -2.750
9928	      -3.250
9929	      -2.125
9930	      -3.875
9931	      -2.375
9932	      -3.625
9933	      -2.875
9934	      -3.125
9935	      -2.875
9936	      -3.125
9937	      -2.750
9938	      -3.250
9939	      -2.750
9940	      -3.250
9941	      -2.875
9942	      -3.125
9943	      -2.625
9944	      -3.375
9945	      -2.500
9946	      -3.500
9947	      -2.750
9948	      -3.250
9949	      -3.000
9950	      -3.000
9951	      -3.000
9952	      -3.000
9953	      -3.000
9954	      -3.000
9955	      12.500
9956	      11.500
9957	     -12.000
9958	     -12.000
9959	     -11.375
9960	     -12.625
9961	     -11.250
9962	     -12.750
9963	     -11.875
9964	     -12.125
9965	     -11.125
9966	     -12.875
9967	     -11.500
9968	     -12.500
9969	     -11.125
9970	     -12.875
9971	     -11.625
9972	     -12.375
9973	     -12.000
9974	     -12.000
9975	     -11.250
9976	     -12.750
9977	     -12.000
9978	     -12.000
9979	     -12.000
9980	     -12.000
9981	     -11.750
9982	     -12.250
9983	     -11.500
9984	     -12.500
9985	     -11.875
9986	     -12.125
9987	     -11.875
9988	     -12.125
9989	     -11.875
9990	     -12.125
9991	     -12.000
9992	     -12.000
9993	     -12.000
9994	     -12.000
9995	     -11.625
9996	     -12.375
9997	     -11.375
9998	     -12.625
9999	     -11.750
10000	     -12.250
10001	     -11.875
10002	     -12.125
10003	     -11.500
10004	     -12.500
10005	     -11.250
10006	     -12.750
10007	     -12.000
10008	     -12.000
10009	     -11.125
10010	     -12.875
10011	     -11.500
10012	     -12.500
10013	     -11.500
10014	     -12.500
10015	     -11.250
10016	     -12.750
10017	     -11.250
10018	     -12.750
10019	     -11.625
10020	     -12.375
10021	     -11.625
10022	     -12.375
10023	     -11.375
10024	     -12.625
10025	     -11.625
10026	     -12.375
10027	     -12.000
10028	     -12.000
10029	     -11.500
10030	     -12.500
10031	     -11.375
10032	     -12.625
10033	     -11.500
10034	     -12.500
10035	     -11.875
10036	     -12.125
10037	     -11.250
10038	     -12.750
10039	     -11.250
10040	     -12.750
10041	     -11.125
10042	     -12.875
10043	     -11.375
10044	     -12.625
10045	     -11.750
10046	     -12.250
10047	     -11.750
10048	     -12.250
10049	     -11.500
10050	     -12.500
10051	      11.125
10052	      10.875
10053	       0.375
10054	      -0.375
10055	       0.000
10056	       0.000
10057	       0.500
10058	      -0.500
10059	       0.750
10060	      -0.750
10061	       0.750
10062	      -0.750
10063	       0.875
10064	      -0.875
10065	       0.125
10066	      -0.125
10067	       0.375
10068	      -0.375
10069	       0.875
10070	      -0.875
10071	       0.625
10072	      -0.625
10073	       0.000
10074	       0.000
10075	       0.500
10076	      -0.500
10077	       0.500
10078	      -0.500
10079	       0.375
10080	      -0.375
10081	       0.875
