i	g(x)
7699	-1
7700	-1
7701	-1
7702	-1
7703	-1
7704	-1
7705	-1
7706	-1
7707	-1
7708	-1
7709	-1
7710	-1
7711	-1
7712	-1
7713	-1
7714	-1
7715	-1
7716	-1
7717	-1
7718	-1
7719	-1
7720	-1
7721	-1
7722	-1
7723	-1
7724	-1
7725	-1
7726	-1
7727	-1
7728	-1
7729	-1
7730	-1
7731	-1
7732	-1
7733	-1
7734	-1
7735	-1
7736	-1
7737	-1
7738	-1
7739	-1
7740	-1
7741	-1
7742	-1
7743	-1
7744	-1
7745	-1
7746	-1
7747	-1
7748	-1
7749	-1
7750	-1
7751	-1
7752	-1
7753	-1
7754	-1
7755	-1
7756	-1
7757	-1
7758	-1
7759	-1
7760	-1
7761	-1
7762	-1
7763	-1
7764	-1
7765	-1
7766	-1
7767	-1
7768	-1
7769	-1
7770	-1
7771	-1
7772	-1
7773	-1
7774	-1
7775	-1
7776	-1
7777	-1
7778	-1
7779	-1
7780	-1
7781	-1
7782	-1
7783	-1
7784	-1
7785	-1
7786	-1
7787	-1
7788	-1
7789	-1
7790	-1
7791	-1
7792	-1
7793	-1
7794	-1
7795	-1
7796	-1
7797	-1
7798	-1
7799	-1
7800	-1
7801	-1
7802	-1
7803	-1
7804	-1
7805	-1
7806	-1
7807	-1
7808	-1
7809	-1
7810	-1
7811	-1
7812	-1
7813	-1
7814	-1
7815	-1
7816	-1
7817	-1
7818	3
7819	3
7820	3
7821	3
7822	3
7823	3
7824	3
7825	3
7826	3
7827	3
7828	3
7829	3
7830	3
7831	3
7832	3
7833	3
7834	3
7835	3
7836	3
7837	3
7838	3
7839	3
7840	3
7841	3
7842	3
7843	3
7844	3
7845	3
7846	3
7847	3
7848	3
7849	3
7850	3
7851	3
7852	3
7853	3
7854	3
7855	3
7856	3
7857	3
7858	3
7859	3
7860	3
7861	3
7862	3
7863	3
7864	3
7865	3
7866	3
7867	3
7868	3
7869	3
7870	3
7871	3
7872	3
7873	3
7874	3
7875	3
7876	3
7877	3
7878	3
7879	3
7880	3
7881	3
7882	3
7883	3
7884	3
7885	3
7886	3
7887	3
7888	3
7889	3
7890	3
7891	3
7892	3
7893	3
7894	3
7895	3
7896	3
7897	3
7898	3
7899	3
7900	3
7901	3
7902	3
7903	3
7904	3
7905	3
7906	3
7907	3
7908	3
7909	3
7910	3
7911	3
7912	3
7913	3
7914	3
7915	3
7916	3
7917	3
7918	3
7919	3
7920	3
7921	3
7922	3
7923	3
7924	3
7925	3
7926	3
7927	3
7928	3
7929	3
7930	3
7931	3
7932	3
7933	3
7934	3
7935	3
7936	3
7937	3
7938	3
7939	3
7940	3
7941	3
7942	3
7943	3
7944	3
7945	3
7946	3
7947	3
7948	3
7949	3
7950	3
7951	3
7952	3
7953	3
7954	3
7955	3
7956	3
7957	3
7958	3
7959	3
7960	3
7961	3
7962	3
7963	3
7964	3
7965	3
7966	3
7967	3
7968	3
7969	3
7970	3
7971	3
7972	3
7973	3
7974	3
7975	3
7976	3
7977	3
7978	3
7979	3
7980	3
7981	3
7982	3
7983	3
7984	3
7985	3
7986	3
7987	3
7988	3
7989	3
7990	3
7991	3
7992	-13
7993	-13
7994	-11
7995	-11
7996	-11
7997	-11
7998	-11
7999	-11
8000	-11
8001	-11
8002	-11
8003	-11
8004	-11
8005	-11
8006	-11
8007	-11
8008	-11
8009	-11
8010	-11
8011	-11
8012	-11
8013	-11
8014	-11
8015	-11
8016	-11
8017	-11
8018	-11
8019	-11
8020	-11
8021	-11
8022	-11
8023	-11
8024	-11
8025	-11
8026	-11
8027	-11
8028	-11
8029	-11
8030	-11
8031	-11
8032	-11
8033	-11
8034	-11
8035	-11
8036	-11
8037	-11
8038	-11
8039	-11
8040	-11
8041	-11
8042	-11
8043	-11
8044	-11
8045	-11
8046	-11
8047	-11
8048	-11
8049	-11
8050	-11
8051	-11
8052	-11
8053	-11
8054	-11
8055	-11
8056	-11
8057	-11
8058	-11
8059	-11
8060	-11
8061	-11
8062	-11
8063	-11
8064	-11
8065	-11
8066	-11
8067	-11
8068	-11
8069	-11
8070	-11
8071	-11
8072	-11
8073	-11
8074	-11
8075	-11
8076	-11
8077	-11
8078	-11
8079	-11
8080	-11
8081	-11
8082	-11
8083	-11
8084	-11
8085	-11
8086	-11
8087	-11
8088	-11
8089	-11
8090	-11
8091	-11
8092	-11
8093	-11
8094	-11
8095	-11
8096	-11
8097	-11
8098	-11
8099	-11
8100	-11
8101	-11
8102	-11
8103	-11
8104	-11
8105	-11
8106	-11
8107	-11
8108	-11
8109	-11
8110	-11
8111	-11
8112	-11
8113	-11
8114	-11
8115	-11
8116	-11
8117	-11
8118	-11
8119	-11
8120	-11
8121	-11
8122	-11
8123	-11
8124	-11
8125	-11
8126	-11
8127	-11
8128	-11
8129	-11
8130	-11
8131	-11
8132	-11
8133	-11
8134	-11
8135	-11
8136	-11
8137	-11
8138	-11
8139	-11
8140	-11
8141	-11
8142	-11
8143	-11
8144	-11
8145	-11
8146	-11
8147	-11
8148	-11
8149	-11
8150	-11
8151	-11
8152	-11
8153	-11
8154	-11
8155	-11
8156	-11
8157	-11
8158	-11
8159	-11
8160	-11
8161	-11
8162	-11
8163	-11
8164	-11
8165	-11
8166	-11
8167	-11
8168	-11
8169	-11
8170	-11
8171	-11
8172	-11
8173	-11
8174	1
8175	10
8176	10
8177	10
8178	10
8179	10
8180	10
8181	10
8182	10
8183	10
8184	10
8185	10
8186	10
8187	10
8188	10
8189	10
8190	10
8191	10
8192	10
8193	10
8194	10
8195	10
8196	10
8197	10
8198	10
8199	10
8200	10
8201	10
8202	10
8203	10
8204	10
8205	10
8206	10
8207	10
8208	10
8209	10
8210	10
8211	10
8212	10
8213	10
8214	10
8215	10
8216	10
8217	10
8218	10
8219	10
8220	10
8221	10
8222	10
8223	10
8224	10
8225	10
8226	10
8227	10
8228	10
8229	10
8230	10
8231	10
8232	10
8233	10
8234	10
8235	10
8236	10
8237	10
8238	10
8239	10
8240	10
8241	10
8242	10
8243	10
8244	10
8245	10
8246	10
8247	10
8248	10
8249	10
8250	10
8251	10
8252	10
8253	10
8254	10
8255	10
8256	10
8257	10
8258	10
8259	10
8260	10
8261	10
8262	10
8263	10
8264	10
8265	10
8266	10
8267	10
8268	10
8269	10
8270	10
8271	10
8272	10
8273	10
8274	10
8275	10
8276	10
8277	10
8278	10
8279	10
8280	10
8281	10
8282	10
8283	10
8284	10
8285	10
8286	10
8287	10
8288	10
8289	10
8290	10
8291	10
8292	10
8293	10
8294	10
8295	10
8296	10
8297	10
8298	10
8299	10
8300	10
8301	10
8302	10
8303	10
8304	10
8305	10
8306	10
8307	10
8308	10
8309	10
8310	10
8311	10
8312	10
8313	10
8314	10
8315	10
8316	10
8317	10
8318	10
8319	10
8320	10
8321	10
8322	10
8323	10
8324	10
8325	10
8326	10
8327	10
8328	10
8329	10
8330	10
8331	10
8332	10
8333	10
8334	10
8335	10
8336	10
8337	10
8338	10
8339	10
8340	10
8341	10
8342	10
8343	10
8344	10
8345	10
8346	10
8347	10
8348	10
8349	10
8350	10
8351	10
8352	10
8353	10
8354	-7
8355	-7
8356	3
8357	3
8358	3
8359	3
8360	3
8361	3
8362	3
8363	3
8364	3
8365	3
8366	3
8367	3
8368	3
8369	3
8370	3
8371	3
8372	3
8373	3
8374	3
8375	3
8376	3
8377	3
8378	3
8379	3
8380	3
8381	3
8382	3
8383	3
8384	3
8385	3
8386	3
8387	3
8388	3
8389	3
8390	3
8391	3
8392	3
8393	3
8394	3
8395	3
8396	3
8397	3
8398	3
8399	3
8400	3
8401	3
8402	3
8403	3
8404	3
8405	3
8406	3
8407	3
8408	3
8409	3
8410	3
8411	3
8412	3
8413	3
8414	3
8415	3
8416	3
8417	3
8418	3
8419	3
8420	3
8421	3
8422	3
8423	3
8424	3
8425	3
8426	3
8427	3
8428	3
8429	3
8430	3
8431	3
8432	3
8433	3
8434	3
8435	3
8436	3
8437	3
8438	3
8439	3
8440	3
8441	3
8442	3
8443	3
8444	3
8445	3
8446	3
8447	3
8448	3
8449	3
8450	3
8451	3
8452	3
8453	3
8454	3
8455	3
8456	3
8457	3
8458	3
8459	3
8460	3
8461	3
8462	3
8463	3
8464	3
8465	3
8466	3
8467	3
8468	3
8469	3
8470	3
8471	3
8472	3
8473	3
8474	3
8475	3
8476	3
8477	3
8478	3
8479	3
8480	3
8481	3
8482	3
8483	3
8484	3
8485	3
8486	3
8487	3
8488	3
8489	3
8490	3
8491	3
8492	3
8493	3
8494	3
8495	3
8496	3
8497	3
8498	3
8499	3
8500	3
8501	3
8502	3
8503	3
8504	3
8505	3
8506	3
8507	3
8508	3
8509	3
8510	3
8511	3
8512	3
8513	3
8514	3
8515	3
8516	3
8517	3
8518	3
8519	3
8520	3
8521	3
8522	3
8523	3
8524	3
8525	3
8526	3
8527	3
8528	3
8529	3
8530	3
8531	-1
8532	-1
8533	9
8534	9
8535	9
8536	9
8537	9
8538	9
8539	9
8540	9
8541	9
8542	9
8543	9
8544	9
8545	9
8546	9
8547	9
8548	9
8549	9
8550	9
8551	9
8552	9
8553	9
8554	9
8555	9
8556	9
8557	9
8558	9
8559	9
8560	9
8561	9
8562	9
8563	9
8564	9
8565	9
8566	9
8567	9
8568	9
8569	9
8570	9
8571	9
8572	9
8573	9
8574	9
8575	9
8576	9
8577	9
8578	9
8579	9
8580	9
8581	9
8582	9
8583	9
8584	9
8585	9
8586	9
8587	9
8588	9
8589	9
8590	9
8591	9
8592	9
8593	9
8594	9
8595	9
8596	9
8597	9
8598	9
8599	9
8600	9
8601	9
8602	9
8603	9
8604	9
8605	9
8606	9
8607	9
8608	9
8609	9
8610	9
8611	9
8612	9
8613	9
8614	9
8615	9
8616	9
8617	9
8618	9
8619	9
8620	9
8621	9
8622	9
8623	9
8624	9
8625	9
8626	9
8627	9
8628	9
8629	9
8630	9
8631	9
8632	9
8633	9
8634	9
8635	9
8636	9
8637	9
8638	9
8639	9
8640	9
8641	9
8642	9
8643	9
8644	9
8645	9
8646	9
8647	9
8648	9
8649	9
8650	9
8651	9
8652	9
8653	9
8654	9
8655	9
8656	9
8657	9
8658	9
8659	9
8660	9
8661	9
8662	9
8663	9
8664	9
8665	9
8666	9
8667	9
8668	9
8669	9
8670	9
8671	9
8672	9
8673	9
8674	9
8675	9
8676	9
8677	9
8678	9
8679	9
8680	9
8681	9
8682	9
8683	9
8684	9
8685	9
8686	9
8687	9
8688	9
8689	9
8690	9
8691	9
8692	9
8693	9
8694	9
8695	9
8696	9
8697	9
8698	9
8699	9
8700	9
8701	9
8702	9
8703	9
8704	9
8705	-6
8706	-11
8707	-11
8708	-11
8709	-11
8710	-11
8711	-11
8712	-11
8713	-11
8714	-11
8715	-11
8716	-11
8717	-11
8718	-11
8719	-11
8720	-11
8721	-11
8722	-11
8723	-11
8724	-11
8725	-11
8726	-11
8727	-11
8728	-11
8729	-11
8730	-11
8731	-11
8732	-11
8733	-11
8734	-11
8735	-11
8736	-11
8737	-11
8738	-11
8739	-11
8740	-11
8741	-11
8742	-11
8743	-11
8744	-11
8745	-11
8746	-11
8747	-11
8748	-11
8749	-11
8750	-11
8751	-11
8752	-11
8753	-11
8754	-11
8755	-11
8756	-11
8757	-11
8758	-11
8759	-11
8760	-11
8761	-11
8762	-11
8763	-11
8764	-11
8765	-11
8766	-11
8767	-11
8768	-11
8769	-11
8770	-11
8771	-11
8772	-11
8773	-11
8774	-11
8775	-11
8776	-11
8777	-11
8778	-11
8779	-11
8780	-11
8781	-11
8782	-11
8783	-11
8784	-11
8785	-11
8786	-11
8787	-11
8788	-11
8789	-11
8790	-11
8791	-11
8792	-11
8793	-11
8794	-11
8795	-11
8796	-11
8797	-11
8798	-11
8799	-11
8800	-11
8801	-11
8802	-11
8803	-11
8804	-11
8805	-11
8806	-11
8807	-11
8808	-11
8809	-11
8810	-11
8811	-11
8812	-11
8813	-11
8814	-11
8815	-11
8816	-11
8817	-11
8818	-11
8819	-11
8820	-11
8821	-11
8822	-11
8823	-11
8824	-11
8825	-11
8826	-11
8827	-11
8828	-11
8829	-11
8830	-11
8831	-11
8832	-11
8833	-11
8834	-11
8835	-11
8836	-11
8837	-11
8838	-11
8839	-11
8840	-11
8841	-11
8842	-11
8843	-11
8844	-11
8845	-11
8846	-11
8847	-11
8848	-11
8849	-11
8850	-11
8851	-11
8852	-11
8853	-11
8854	-11
8855	-11
8856	-11
8857	-11
8858	-11
8859	-11
8860	-11
8861	-11
8862	-11
8863	-11
8864	-11
8865	-11
8866	-11
8867	-11
8868	-11
8869	-11
8870	-11
8871	-11
8872	-11
8873	-11
8874	-11
8875	-11
8876	-11
8877	-11
8878	-11
8879	-11
8880	-11
8881	-11
8882	-11
8883	-11
8884	-7
8885	-7
8886	-7
8887	-7
8888	-7
8889	-7
8890	-7
8891	-7
8892	-7
8893	-7
8894	-7
8895	-7
8896	-7
8897	-7
8898	-7
8899	-7
8900	-7
8901	-7
8902	-7
8903	-7
8904	-7
8905	-7
8906	-7
8907	-7
8908	-7
8909	-7
8910	-7
8911	-7
8912	-7
8913	-7
8914	-7
8915	-7
8916	-7
8917	-7
8918	-7
8919	-7
8920	-7
8921	-7
8922	-7
8923	-7
8924	-7
8925	-7
8926	-7
8927	-7
8928	-7
8929	-7
8930	-7
8931	-7
8932	-7
8933	-7
8934	-7
8935	-7
8936	-7
8937	-7
8938	-7
8939	-7
8940	-7
8941	-7
8942	-7
8943	-7
8944	-7
8945	-7
8946	-7
8947	-7
8948	-7
8949	-7
8950	-7
8951	-7
8952	-7
8953	-7
8954	-7
8955	-7
8956	-7
8957	-7
8958	-7
8959	-7
8960	-7
8961	-7
8962	-7
8963	-7
8964	-7
8965	-7
8966	-7
8967	-7
8968	-7
8969	-7
8970	-7
8971	-7
8972	-7
8973	-7
8974	-7
8975	-7
8976	-7
8977	-7
8978	-7
8979	-7
8980	-7
8981	-7
8982	-7
8983	-7
8984	-7
8985	-7
8986	-7
8987	-7
8988	-7
8989	-7
8990	-7
8991	-7
8992	-7
8993	-7
8994	-7
8995	-7
8996	-7
8997	-7
8998	-7
8999	-7
9000	-7
9001	-7
9002	-7
9003	-7
9004	-7
9005	-7
9006	-7
9007	-7
9008	-7
9009	-7
9010	-7
9011	-7
9012	-7
9013	-7
9014	-7
9015	-7
9016	-7
9017	-7
9018	-7
9019	-7
9020	-7
9021	-7
9022	-7
9023	-7
9024	-7
9025	-7
9026	-7
9027	-7
9028	-7
9029	-7
9030	-7
9031	-7
9032	-7
9033	-7
9034	-7
9035	-7
9036	-7
9037	-7
9038	-7
9039	-7
9040	-7
9041	-7
9042	-7
9043	-7
9044	-7
9045	-7
9046	-7
9047	-7
9048	-7
9049	-7
9050	-7
9051	-7
9052	-7
9053	-7
9054	-7
9055	-7
9056	-7
9057	5
9058	5
9059	5
9060	-7
9061	-7
9062	-7
9063	-7
9064	-7
9065	-7
9066	-7
9067	-7
9068	-7
9069	-7
9070	-7
9071	-7
9072	-7
9073	-7
9074	-7
9075	-7
9076	-7
9077	-7
9078	-7
9079	-7
9080	-7
9081	-7
9082	-7
9083	-7
9084	-7
9085	-7
9086	-7
9087	-7
9088	-7
9089	-7
9090	-7
9091	-7
9092	-7
9093	-7
9094	-7
9095	-7
9096	-7
9097	-7
9098	-7
9099	-7
9100	-7
9101	-7
9102	-7
9103	-7
9104	-7
9105	-7
9106	-7
9107	-7
9108	-7
9109	-7
9110	-7
9111	-7
9112	-7
9113	-7
9114	-7
9115	-7
9116	-7
9117	-7
9118	-7
9119	-7
9120	-7
9121	-7
9122	-7
9123	-7
9124	-7
9125	-7
9126	-7
9127	-7
9128	-7
9129	-7
9130	-7
9131	-7
9132	-7
9133	-7
9134	-7
9135	-7
9136	-7
9137	-7
9138	-7
9139	-7
9140	-7
9141	-7
9142	-7
9143	-7
9144	-7
9145	-7
9146	-7
9147	-7
9148	-7
9149	-7
9150	-7
9151	-7
9152	-7
9153	-7
9154	-7
9155	-7
9156	-7
9157	-7
9158	-7
9159	-7
9160	-7
9161	-7
9162	-7
9163	-7
9164	-7
9165	-7
9166	-7
9167	-7
9168	-7
9169	-7
9170	-7
9171	-7
9172	-7
9173	-7
9174	-7
9175	-7
9176	-7
9177	-7
9178	-7
9179	-7
9180	-7
9181	-7
9182	-7
9183	-7
9184	-7
9185	-7
9186	-7
9187	-7
9188	-7
9189	-7
9190	-7
9191	-7
9192	-7
9193	-7
9194	-7
9195	-7
9196	-7
9197	-7
9198	-7
9199	-7
9200	-7
9201	-7
9202	-7
9203	-7
9204	-7
9205	-7
9206	-7
9207	-7
9208	-7
9209	-7
9210	-7
9211	-7
9212	-7
9213	-7
9214	-7
9215	-7
9216	-7
9217	-7
9218	-7
9219	-7
9220	-7
9221	-7
9222	-7
9223	-7
9224	-7
9225	-7
9226	-7
9227	-7
9228	-7
9229	-7
9230	-7
9231	-7
9232	-7
9233	-7
9234	-7
9235	-7
9236	-7
9237	-7
9238	-7
9239	-7
9240	-10
9241	-10
9242	-10
9243	-10
9244	-10
9245	-10
9246	-10
9247	-10
9248	-10
9249	-10
9250	-10
9251	-10
9252	-10
9253	-10
9254	-10
9255	-10
9256	-10
9257	-10
9258	-10
9259	-10
9260	-10
9261	-10
9262	-10
9263	-10
9264	-10
9265	-10
9266	-10
9267	-10
9268	-10
9269	-10
9270	-10
9271	-10
9272	-10
9273	-10
9274	-10
9275	-10
9276	-10
9277	-10
9278	-10
9279	-10
9280	-10
9281	-10
9282	-10
9283	-10
9284	-10
9285	-10
9286	-10
9287	-10
9288	-10
9289	-10
9290	-10
9291	-10
9292	-10
9293	-10
9294	-10
9295	-10
9296	-10
9297	-10
9298	-10
9299	-10
9300	-10
9301	-10
9302	-10
9303	-10
9304	-10
9305	-10
9306	-10
9307	-10
9308	-10
9309	-10
9310	-10
9311	-10
9312	-10
9313	-10
9314	-10
9315	-10
9316	-10
9317	-10
9318	-10
9319	-10
9320	-10
9321	-10
9322	-10
9323	-10
9324	-10
9325	-10
9326	-10
9327	-10
9328	-10
9329	-10
9330	-10
9331	-10
9332	-10
9333	-10
9334	-10
9335	-10
9336	-10
9337	-10
9338	-10
9339	-10
9340	-10
9341	-10
9342	-10
9343	-10
9344	-10
9345	-10
9346	-10
9347	-10
9348	-10
9349	-10
9350	-10
9351	-10
9352	-10
9353	-10
9354	-10
9355	-10
9356	-10
9357	-10
9358	-10
9359	-10
9360	-10
9361	-10
9362	-10
9363	-10
9364	-10
9365	-10
9366	-10
9367	-10
9368	-10
9369	-10
9370	-10
9371	-10
9372	-10
9373	-10
9374	-10
9375	-10
9376	-10
9377	-10
9378	-10
9379	-10
9380	-10
9381	-10
9382	-10
9383	-10
9384	-10
9385	-10
9386	-10
9387	-10
9388	-10
9389	-10
9390	-10
9391	-10
9392	-10
9393	-10
9394	-10
9395	-10
9396	-10
9397	-10
9398	-10
9399	-10
9400	-10
9401	-10
9402	-10
9403	-10
9404	-10
9405	-10
9406	-10
9407	-10
9408	-10
9409	-10
9410	-10
9411	-10
9412	-10
9413	5
9414	5
9415	5
9416	5
9417	-12
9418	-12
9419	-12
9420	-12
9421	-12
9422	-12
9423	-12
9424	-12
9425	-12
9426	-12
9427	-12
9428	-12
9429	-12
9430	-12
9431	-12
9432	-12
9433	-12
9434	-12
9435	-12
9436	-12
9437	-12
9438	-12
9439	-12
9440	-12
9441	-12
9442	-12
9443	-12
9444	-12
9445	-12
9446	-12
9447	-12
9448	-12
9449	-12
9450	-12
9451	-12
9452	-12
9453	-12
9454	-12
9455	-12
9456	-12
9457	-12
9458	-12
9459	-12
9460	-12
9461	-12
9462	-12
9463	-12
9464	-12
9465	-12
9466	-12
9467	-12
9468	-12
9469	-12
9470	-12
9471	-12
9472	-12
9473	-12
9474	-12
9475	-12
9476	-12
9477	-12
9478	-12
9479	-12
9480	-12
9481	-12
9482	-12
9483	-12
9484	-12
9485	-12
9486	-12
9487	-12
9488	-12
9489	-12
9490	-12
9491	-12
9492	-12
9493	-12
9494	-12
9495	-12
9496	-12
9497	-12
9498	-12
9499	-12
9500	-12
9501	-12
9502	-12
9503	-12
9504	-12
9505	-12
9506	-12
9507	-12
9508	-12
9509	-12
9510	-12
9511	-12
9512	-12
9513	-12
9514	-12
9515	-12
9516	-12
9517	-12
9518	-12
9519	-12
9520	-12
9521	-12
9522	-12
9523	-12
9524	-12
9525	-12
9526	-12
9527	-12
9528	-12
9529	-12
9530	-12
9531	-12
9532	-12
9533	-12
9534	-12
9535	-12
9536	-12
9537	-12
9538	-12
9539	-12
9540	-12
9541	-12
9542	-12
9543	-12
9544	-12
9545	-12
9546	-12
9547	-12
9548	-12
9549	-12
9550	-12
9551	-12
9552	-12
9553	-12
9554	-12
9555	-12
9556	-12
9557	-12
9558	-12
9559	-12
9560	-12
9561	-12
9562	-12
9563	-12
9564	-12
9565	-12
9566	-12
9567	-12
9568	-12
9569	-12
9570	-12
9571	-12
9572	-12
9573	-12
9574	-12
9575	-12
9576	-12
9577	-12
9578	-12
9579	-12
9580	-12
9581	-12
9582	-12
9583	-12
9584	-12
9585	-12
9586	-12
9587	-12
9588	-12
9589	-12
9590	-12
9591	-12
9592	-12
9593	11
9594	11
9595	11
9596	-11
9597	-11
9598	-11
9599	-11
9600	-11
9601	-11
9602	-11
9603	-11
9604	-11
9605	-11
9606	-11
9607	-11
9608	-11
9609	-11
9610	-11
9611	-11
9612	-11
9613	-11
9614	-11
9615	-11
9616	-11
9617	-11
9618	-11
9619	-11
9620	-11
9621	-11
9622	-11
9623	-11
9624	-11
9625	-11
9626	-11
9627	-11
9628	-11
9629	-11
9630	-11
9631	-11
9632	-11
9633	-11
9634	-11
9635	-11
9636	-11
9637	-11
9638	-11
9639	-11
9640	-11
9641	-11
9642	-11
9643	-11
9644	-11
9645	-11
9646	-11
9647	-11
9648	-11
9649	-11
9650	-11
9651	-11
9652	-11
9653	-11
9654	-11
9655	-11
9656	-11
9657	-11
9658	-11
9659	-11
9660	-11
9661	-11
9662	-11
9663	-11
9664	-11
9665	-11
9666	-11
9667	-11
9668	-11
9669	-11
9670	-11
9671	-11
9672	-11
9673	-11
9674	-11
9675	-11
9676	-11
9677	-11
9678	-11
9679	-11
9680	-11
9681	-11
9682	-11
9683	-11
9684	-11
9685	-11
9686	-11
9687	-11
9688	-11
9689	-11
9690	-11
9691	-11
9692	-11
9693	-11
9694	-11
9695	-11
9696	-11
9697	-11
9698	-11
9699	-11
9700	-11
9701	-11
9702	-11
9703	-11
9704	-11
9705	-11
9706	-11
9707	-11
9708	-11
9709	-11
9710	-11
9711	-11
9712	-11
9713	-11
9714	-11
9715	-11
9716	-11
9717	-11
9718	-11
9719	-11
9720	-11
9721	-11
9722	-11
9723	-11
9724	-11
9725	-11
9726	-11
9727	-11
9728	-11
9729	-11
9730	-11
9731	-11
9732	-11
9733	-11
9734	-11
9735	-11
9736	-11
9737	-11
9738	-11
9739	-11
9740	-11
9741	-11
9742	-11
9743	-11
9744	-11
9745	-11
9746	-11
9747	-11
9748	-11
9749	-11
9750	-11
9751	-11
9752	-11
9753	-11
9754	-11
9755	-11
9756	-11
9757	-11
9758	-11
9759	-11
9760	-11
9761	-11
9762	-11
9763	-11
9764	-11
9765	-11
9766	-11
9767	-11
9768	-11
9769	-11
9770	-11
9771	-11
9772	-11
9773	-11
9774	2
9775	-7
9776	-7
9777	-7
9778	-7
9779	-7
9780	-7
9781	-7
9782	-7
9783	-7
9784	-7
9785	-7
9786	-7
9787	-7
9788	-7
9789	-7
9790	-7
9791	-7
9792	-7
9793	-7
9794	-7
9795	-7
9796	-7
9797	-7
9798	-7
9799	-7
9800	-7
9801	-7
9802	-7
9803	-7
9804	-7
9805	-7
9806	-7
9807	-7
9808	-7
9809	-7
9810	-7
9811	-7
9812	-7
9813	-7
9814	-7
9815	-7
9816	-7
9817	-7
9818	-7
9819	-7
9820	-7
9821	-7
9822	-7
9823	-7
9824	-7
9825	-7
9826	-7
9827	-7
9828	-7
9829	-7
9830	-7
9831	-7
9832	-7
9833	-7
9834	-7
9835	-7
9836	-7
9837	-7
9838	-7
9839	-7
9840	-7
9841	-7
9842	-7
9843	-7
9844	-7
9845	-7
9846	-7
9847	-7
9848	-7
9849	-7
9850	-7
9851	-7
9852	-7
9853	-7
9854	-7
9855	-7
9856	-7
9857	-7
9858	-7
9859	-7
9860	-7
9861	-7
9862	-7
9863	-7
9864	-7
9865	-7
9866	-7
9867	-7
9868	-7
9869	-7
9870	-7
9871	-7
9872	-7
9873	-7
9874	-7
9875	-7
9876	-7
9877	-7
9878	-7
9879	-7
9880	-7
9881	-7
9882	-7
9883	-7
9884	-7
9885	-7
9886	-7
9887	-7
9888	-7
9889	-7
9890	-7
9891	-7
9892	-7
9893	-7
9894	-7
9895	-7
9896	-7
9897	-7
9898	-7
9899	-7
9900	-7
9901	-7
9902	-7
9903	-7
9904	-7
9905	-7
9906	-7
9907	-7
9908	-7
9909	-7
9910	-7
9911	-7
9912	-7
9913	-7
9914	-7
9915	-7
9916	-7
9917	-7
9918	-7
9919	-7
9920	-7
9921	-7
9922	-7
9923	-7
9924	-7
9925	-7
9926	-7
9927	-7
9928	-7
9929	-7
9930	-7
9931	-7
9932	-7
9933	-7
9934	-7
9935	-7
9936	-7
9937	-7
9938	-7
9939	-7
9940	-7
9941	-7
9942	-7
9943	-7
9944	-7
9945	-7
9946	-7
9947	-7
9948	-7
9949	-7
9950	-7
9951	-7
9952	-7
9953	-7
9954	7
9955	-1
9956	-1
9957	-1
9958	-1
9959	-1
9960	-1
9961	-1
9962	-1
9963	-1
9964	-1
9965	-1
9966	-1
9967	-1
9968	-1
9969	-1
9970	-1
9971	-1
9972	-1
9973	-1
9974	-1
9975	-1
9976	-1
9977	-1
9978	-1
9979	-1
9980	-1
9981	-1
9982	-1
9983	-1
9984	-1
9985	-1
9986	-1
9987	-1
9988	-1
9989	-1
9990	-1
9991	-1
9992	-1
9993	-1
9994	-1
9995	-1
9996	-1
9997	-1
9998	-1
9999	-1
10000	-1
10001	-1
10002	-1
10003	-1
10004	-1
10005	-1
10006	-1
10007	-1
10008	-1
10009	-1
10010	-1
10011	-1
10012	-1
10013	-1
10014	-1
10015	-1
10016	-1
10017	-1
10018	-1
10019	-1
10020	-1
10021	-1
10022	-1
10023	-1
10024	-1
10025	-1
10026	-1
10027	-1
10028	-1
10029	-1
10030	-1
10031	-1
10032	-1
10033	-1
10034	-1
10035	-1
10036	-1
10037	-1
10038	-1
10039	-1
10040	-1
10041	-1
10042	-1
10043	-1
10044	-1
10045	-1
10046	-1
10047	-1
10048	-1
10049	-1
10050	-1
10051	-1
10052	-1
10053	-1
10054	-1
10055	-1
10056	-1
10057	-1
10058	-1
10059	-1
10060	-1
10061	-1
10062	-1
10063	-1
10064	-1
10065	-1
10066	-1
10067	-1
10068	-1
10069	-1
10070	-1
10071	-1
10072	-1
10073	-1
10074	-1
10075	-1
10076	-1
10077	-1
10078	-1
10079	-1
10080	-1
10081	-1
10082	-1
10083	-1
10084	-1
10085	-1
10086	-1
10087	-1
10088	-1
10089	-1
10090	-1
10091	-1
10092	-1
10093	-1
10094	-1
10095	-1
10096	-1
10097	-1
10098	-1
10099	-1
10100	-1
10101	-1
10102	-1
10103	-1
10104	-1
10105	-1
10106	-1
10107	-1
10108	-1
10109	-1
10110	-1
10111	-1
10112	-1
10113	-1
10114	-1
10115	-1
10116	-1
10117	-1
10118	-1
10119	-1
10120	-1
10121	-1
10122	-1
10123	-1
10124	-1
10125	-1
10126	-1
10127	-1
10128	-1
10129	-1
10130	-1
10131	-1
10132	-1
10133	-1
10134	-1
10135	-10
10136	-10
10137	-10
10138	-10
10139	-10
10140	-10
10141	-10
10142	-10
10143	-10
10144	-10
10145	-10
10146	-10
10147	-10
10148	-10
10149	-10
