i	Date	DJIA_DAY(i)=(high(i)-low(i))*vol(i) [$ in billions]
2869	01/20/04	388.9557427
2870	01/21/04	373.648184
2871	01/22/04	291.9430635
2872	01/23/04	314.784756
2873	01/26/04	317.9440577
2874	01/27/04	283.5569934
2875	01/28/04	535.67202
2876	01/29/04	464.4079237
2877	01/30/04	270.5434606
2878	02/02/04	350.048888
2879	02/03/04	232.360672
2880	02/04/04	282.885792
2881	02/05/04	260.7605593
2882	02/06/04	297.160136
2883	02/09/04	262.1468914
2884	02/10/04	218.79782
2885	02/11/04	370.192498
2886	02/12/04	202.9373414
2887	02/13/04	235.015852
2888	02/17/04	185.9998307
2889	02/18/04	194.558976
2890	02/19/04	263.347428
2891	02/20/04	242.151336
2892	02/23/04	280.15218
2893	02/24/04	311.915252
2894	02/25/04	205.9147358
2895	02/26/04	220.3999191
2896	02/27/04	262.669008
2897	03/01/04	226.6609448
2898	03/02/04	257.59152
2899	03/03/04	192.6617604
2900	03/04/04	155.3642841
2901	03/05/04	257.6742898
2902	03/08/04	215.7568
2903	03/09/04	263.2196588
2904	03/10/04	434.798468
2905	03/11/04	479.0329611
2906	03/12/04	256.3032091
2907	03/15/04	298.6719719
2908	03/16/04	251.9975494
2909	03/17/04	256.7293235
2910	03/18/04	229.012392
2911	03/19/04	279.3835923
2912	03/22/04	291.5347084
2913	03/23/04	227.902088
2914	03/24/04	251.1244965
2915	03/25/04	289.3214967
2916	03/26/04	211.8342741
2917	03/29/04	248.8016157
2918	03/30/04	196.209224
2919	03/31/04	220.8078405
2920	04/01/04	233.8708998
2921	04/02/04	282.519572
2922	04/05/04	224.6227879
2923	04/06/04	180.4570429
2924	04/07/04	230.154876
2925	04/08/04	247.5307512
2926	04/12/04	132.299024
2927	04/13/04	325.855872
2928	04/14/04	300.3157018
2929	04/15/04	316.6264145
2930	04/16/04	233.331684
2931	04/19/04	179.0199132
2932	04/20/04	351.8123625
2933	04/21/04	344.4045087
2934	04/22/04	499.1275167
2935	04/23/04	252.6661722
2936	04/26/04	185.2139968
2937	04/27/04	243.4872
2938	04/28/04	330.166908
2939	04/29/04	454.5255156
2940	04/30/04	288.0668396
2941	05/03/04	260.995612
2942	05/04/04	283.9365375
2943	05/05/04	195.8911415
2944	05/06/04	279.0544711
2945	05/07/04	357.161064
2946	05/10/04	449.711328
2947	05/11/04	251.3437955
2948	05/12/04	454.566352
2949	05/13/04	247.3658356
2950	05/14/04	246.1262219
2951	05/17/04	261.2935652
2952	05/18/04	179.2724915
2953	05/19/04	317.2926671
2954	05/20/04	177.7384794
2955	05/21/04	185.8826245
2956	05/24/04	237.7544812
2957	05/25/04	376.9343942
2958	05/26/04	193.8933551
2959	05/27/04	233.8146802
2960	05/28/04	132.6562452
2961	06/01/04	185.8238
2962	06/02/04	174.6496965
2963	06/03/04	180.004344
2964	06/04/04	146.1154488
2965	06/07/04	202.9765107
2966	06/08/04	165.4874134
2967	06/09/04	180.692736
2968	06/10/04	132.3780433
2969	06/14/04	141.5515803
2970	06/15/04	194.0114896
2971	06/16/04	131.935728
2972	06/17/04	141.9108515
2973	06/18/04	215.5461932
2974	06/21/04	152.0861523
2975	06/22/04	202.9354677
2976	06/23/04	253.2404588
2977	06/24/04	183.9175608
2978	06/25/04	335.0057851
2979	06/28/04	254.01458
2980	06/29/04	198.8250093
2981	06/30/04	206.597275
2982	07/01/04	325.583969
2983	07/02/04	154.8186409
2984	07/06/04	185.8603344
2985	07/07/04	191.4246972
2986	07/08/04	228.0150192
2987	07/09/04	150.4702961
2988	07/12/04	171.6149521
2989	07/13/04	130.9232575
2990	07/14/04	269.94368
2991	07/15/04	224.6313071
2992	07/16/04	281.4742302
2993	07/19/04	243.2179789
2994	07/20/04	225.053218
2995	07/21/04	423.3011881
2996	07/22/04	349.253432
2997	07/23/04	234.8382556
2998	07/26/04	254.3272075
2999	07/27/04	307.98496
3000	07/28/04	317.0305775
3001	07/29/04	249.9265288
3002	07/30/04	192.6139435
3003	08/02/04	204.84904
3004	08/03/04	219.3741412
3005	08/04/04	215.156088
3006	08/05/04	297.0872536
3007	08/06/04	298.0095175
3008	08/09/04	139.8225
3009	08/10/04	203.356656
3010	08/11/04	249.612592
3011	08/12/04	224.1134551
3012	08/13/04	177.1345788
3013	08/16/04	217.2848795
3014	08/17/04	173.8914568
3015	08/18/04	238.788669
3016	08/19/04	174.3162969
3017	08/20/04	184.9165939
3018	08/23/04	115.2907616
3019	08/24/04	131.5479211
3020	08/25/04	217.4095803
3021	08/26/04	103.107228
3022	08/27/04	77.421732
3023	08/30/04	98.17056773
3024	08/31/04	161.5561171
3025	09/01/04	157.7354266
3026	09/02/04	205.763232
3027	09/03/04	108.562248
3028	09/07/04	161.915952
3029	09/08/04	152.9210139
3030	09/09/04	93.02898983
3031	09/10/04	192.320388
3032	09/13/04	168.7920363
3033	09/14/04	137.1443664
3034	09/15/04	162.36312
3035	09/16/04	135.1940469
3036	09/17/04	188.7221075
3037	09/20/04	168.059208
3038	09/21/04	174.7012416
3039	09/22/04	232.8167334
3040	09/23/04	173.8691753
3041	09/24/04	147.4718305
3042	09/27/04	157.356294
3043	09/28/04	253.2454896
3044	09/29/04	221.5599919
3045	09/30/04	293.89124
3046	10/01/04	246.301084
3047	10/04/04	245.47068
3048	10/05/04	185.441616
3049	10/06/04	219.503503
3050	10/07/04	261.6211558
3051	10/08/04	211.331592
3052	10/11/04	118.041066
3053	10/12/04	179.5996006
3054	10/13/04	343.3028002
3055	10/14/04	314.6717768
3056	10/15/04	290.7714307
3057	10/18/04	254.6784791
3058	10/19/04	364.8923817
3059	10/20/04	320.4515639
3060	10/21/04	334.4494172
3061	10/22/04	276.549328
3062	10/25/04	230.5711047
3063	10/26/04	329.8496465
3064	10/27/04	425.3023118
3065	10/28/04	284.0720428
3066	10/29/04	220.122336
3067	11/01/04	238.9082905
3068	11/02/04	339.3650531
3069	11/03/04	336.6557311
3070	11/04/04	492.8274238
3071	11/05/04	307.184616
3072	11/08/04	188.9544135
3073	11/09/04	202.836348
3074	11/10/04	210.1055855
3075	11/11/04	208.0027504
3076	11/12/04	223.169436
3077	11/15/04	216.4980962
3078	11/16/04	170.8911
3079	11/17/04	311.3748842
3080	11/18/04	203.6612315
3081	11/19/04	257.0794292
3082	11/22/04	215.1860819
3083	11/23/04	200.1048345
3084	11/24/04	131.16936
3085	11/26/04	48.0259244
3086	11/29/04	275.4380786
3087	11/30/04	233.3667748
3088	12/01/04	349.117504
3089	12/02/04	328.0192631
3090	12/03/04	242.431163
3091	12/06/04	168.636344
3092	12/07/04	290.9654971
3093	12/08/04	236.573772
3094	12/09/04	308.9042171
3095	12/10/04	211.6608523
3096	12/13/04	226.7745459
3097	12/14/04	222.532596
3098	12/15/04	250.6222915
3099	12/16/04	294.4148733
3100	12/17/04	474.588763
3101	12/20/04	209.052004
3102	12/21/04	212.2581174
3103	12/22/04	210.77574
3104	12/23/04	109.9323743
3105	12/27/04	126.1757
3106	12/28/04	114.472302
3107	12/29/04	93.83110175
3108	12/30/04	81.619128
3109	12/31/04	70.71870012
3110	01/03/05	298.9060974
3111	01/04/05	371.8040142
3112	01/05/05	304.5335514
3113	01/06/05	239.8997039
3114	01/07/05	224.6555839
3115	01/10/05	226.332144
3116	01/11/05	190.432408
3117	01/12/05	261.1050097
3118	01/13/05	283.483316
3119	01/14/05	175.5516756
3120	01/18/05	333.459744
3121	01/19/05	223.6060448
3122	01/20/05	283.19004
3123	01/21/05	279.9373605
3124	01/24/05	260.9720948
3125	01/25/05	266.19912
3126	01/26/05	225.9177944
3127	01/27/05	249.197424
3128	01/28/05	310.3494419
3129	01/31/05	244.0413533
3130	02/01/05	244.4757977
3131	02/02/05	214.3175846
3132	02/03/05	200.1056399
3133	02/04/05	324.7040016
3134	02/07/05	167.3444087
3135	02/08/05	192.7690582
3136	02/09/05	241.0713216
3137	02/10/05	253.9568202
3138	02/11/05	289.8691479
3139	02/14/05	169.2329064
3140	02/15/05	215.6389578
3141	02/16/05	213.9336524
3142	02/17/05	226.9842472
3143	02/18/05	267.876728
3144	02/22/05	365.6870825
3145	02/23/05	227.8354475
3146	02/24/05	253.8590545
3147	02/25/05	263.9166128
3148	02/28/05	301.0301875
3149	03/01/05	136.8156086
3150	03/02/05	251.7506751
3151	03/03/05	258.921648
3152	03/04/05	265.8522992
3153	03/07/05	210.014353
3154	03/08/05	202.8146708
3155	03/09/05	307.8152809
3156	03/10/05	240.747357
3157	03/11/05	245.1065746
3158	03/14/05	215.4132622
3159	03/15/05	254.106549
3160	03/16/05	322.1406065
3161	03/17/05	232.1640445
3162	03/18/05	443.6720074
3163	03/21/05	290.1460968
3164	03/22/05	432.6839994
3165	03/23/05	391.3373507
3166	03/24/05	240.0766457
3167	03/28/05	271.1181222
3168	03/29/05	475.1085079
3169	03/30/05	355.6488876
3170	03/31/05	305.475173
3171	04/01/05	545.5122625
3172	04/04/05	392.660573
3173	04/05/05	294.74454
3174	04/06/05	221.0083119
3175	04/07/05	295.9075328
3176	04/08/05	231.4066624
3177	04/11/05	209.3030316
3178	04/12/05	438.3145672
3179	04/13/05	434.9958296
3180	04/14/05	491.8030032
3181	04/15/05	677.6009079
3182	04/18/05	484.0651159
3183	04/19/05	426.6758574
3184	04/20/05	562.2439084
3185	04/21/05	553.5695717
3186	04/22/05	432.0694107
3187	04/25/05	282.9326311
3188	04/26/05	372.4681905
3189	04/27/05	434.5209792
3190	04/28/05	419.7596253
3191	04/29/05	496.2846022
3192	05/02/05	318.3904217
3193	05/03/05	342.3458247
3194	05/04/05	397.291202
3195	05/05/05	340.1660485
3196	05/06/05	262.39664
3197	05/09/05	236.9743263
3198	05/10/05	301.6086377
3199	05/11/05	334.7902736
3200	05/12/05	402.0708847
3201	05/13/05	451.0465296
3202	05/16/05	289.8001452
3203	05/17/05	342.5188232
3204	05/18/05	441.8870486
3205	05/19/05	256.2921106
3206	05/20/05	219.6988222
3207	05/23/05	254.7981325
3208	05/24/05	195.7692525
3209	05/25/05	208.556364
3210	05/26/05	217.2177189
3211	05/27/05	125.1437451
3212	05/31/05	252.4492532
3213	06/01/05	330.6509612
3214	06/02/05	202.7998545
3215	06/03/05	235.7137216
3216	06/06/05	169.4251112
3217	06/07/05	275.7985865
3218	06/08/05	233.3752661
3219	06/09/05	266.5039414
3220	06/10/05	283.9590279
3221	06/13/05	288.7094058
3222	06/14/05	242.9882858
3223	06/15/05	288.9122812
3224	06/16/05	231.3824829
3225	06/17/05	359.6129282
3226	06/20/05	201.3715541
3227	06/21/05	214.519673
3228	06/22/05	242.4193264
3229	06/23/05	438.259728
3230	06/24/05	451.1545999
3231	06/27/05	257.5765577
3232	06/28/05	262.8838488
3233	06/29/05	247.5930432
3234	06/30/05	431.8126128
3235	07/01/05	224.5214279
3236	07/05/05	191.9044948
3237	07/06/05	322.1110312
3238	07/07/05	381.8972765
3239	07/08/05	393.1825452
3240	07/11/05	267.1596146
3241	07/12/05	267.6993034
3242	07/13/05	209.5612463
3243	07/14/05	280.8781432
3244	07/15/05	237.910204
3245	07/18/05	234.7836353
3246	07/19/05	297.3940832
3247	07/20/05	395.5629175
3248	07/21/05	356.428724
3249	07/22/05	264.4653861
3250	07/25/05	248.3105452
3251	07/26/05	255.9306934
3252	07/27/05	309.0124878
3253	07/28/05	284.6188792
3254	07/29/05	261.872168
3255	08/01/05	230.987692
3256	08/02/05	263.5216176
3257	08/03/05	270.2973013
3258	08/04/05	279.4907009
3259	08/05/05	252.8087632
3260	08/08/05	249.3321524
3261	08/09/05	238.6890408
3262	08/10/05	419.3880992
3263	08/11/05	334.2007338
3264	08/12/05	238.4302525
3265	08/15/05	242.6214912
3266	08/16/05	292.9039664
3267	08/17/05	285.2121941
3268	08/18/05	135.0160527
3269	08/19/05	238.0116475
3270	08/22/05	260.6125919
3271	08/23/05	215.9712533
3272	08/24/05	341.249592
3273	08/25/05	180.5048297
3274	08/26/05	192.6208451
3275	08/29/05	298.9851855
3276	08/30/05	283.024292
3277	08/31/05	300.1832048
3278	09/01/05	391.0728636
3279	09/02/05	221.8480416
3280	09/06/05	336.7053215
3281	09/07/05	274.7352947
3282	09/08/05	274.9068697
3283	09/09/05	306.9737936
3284	09/12/05	243.496608
3285	09/13/05	291.4471146
3286	09/14/05	277.7476433
3287	09/15/05	290.6917365
3288	09/16/05	493.6768045
3289	09/19/05	331.1250735
3290	09/20/05	436.6683749
3291	09/21/05	450.3600338
3292	09/22/05	451.3131098
3293	09/23/05	327.1859119
3294	09/26/05	330.5318642
3295	09/27/05	311.222992
3296	09/28/05	358.1233852
3297	09/29/05	423.0812628
3298	09/30/05	91.1791944
3299	10/03/05	316.3644239
3300	10/04/05	488.2329051
3301	10/05/05	453.1740161
3302	10/06/05	628.6813843
3303	10/07/05	352.9505408
3304	10/10/05	426.2416621
3305	10/11/05	381.6866208
3306	10/12/05	304.0856212
3307	10/13/05	496.1396899
3308	10/14/05	354.8052898
3309	10/17/05	424.3097931
3310	10/18/05	394.0996394
3311	10/19/05	731.6725314
3312	10/20/05	662.0072271
3313	10/21/05	475.4544141
3314	10/24/05	422.8987426
3315	10/25/05	404.0810106
3316	10/26/05	471.5376486
3317	10/27/05	284.3543708
3318	10/28/05	524.3483639
3319	10/31/05	427.4580936
3320	11/01/05	387.3817562
3321	11/02/05	475.6499459
3322	11/03/05	521.2126349
3323	11/04/05	311.5134719
3324	11/07/05	285.4164926
3325	11/08/05	252.1355634
3326	11/09/05	379.8684519
3327	11/10/05	322.3051016
3328	11/11/05	230.6855098
3329	11/14/05	262.1506378
3330	11/15/05	409.445067
3331	11/16/05	122.287873
3332	11/17/05	365.1355858
3333	11/18/05	495.0493859
3334	11/21/05	343.5400401
3335	11/22/05	407.3686305
3336	11/23/05	188.9505241
3337	11/25/05	82.60691665
3338	11/28/05	308.6260331
3339	11/29/05	327.9112258
3340	11/30/05	404.694678
3341	12/01/05	428.6752433
3342	12/02/05	285.8267469
3343	12/05/05	364.6916919
3344	12/06/05	310.2365605
3345	12/07/05	376.0937475
3346	12/08/05	361.4670861
3347	12/09/05	286.8707585
3348	12/12/05	281.1822544
3349	12/13/05	497.960687
3350	12/14/05	357.7225496
3351	12/15/05	395.6898759
3352	12/16/05	380.8320732
3353	12/19/05	416.0072724
3354	12/20/05	300.941124
3355	12/21/05	325.6566649
3356	12/22/05	268.9412804
3357	12/23/05	44.25758185
3358	12/27/05	312.4535333
3359	12/28/05	153.1455081
3360	12/29/05	169.9832969
3361	12/30/05	182.213009
3362	01/03/06	608.5496616
3363	01/04/06	436.1079237
3364	01/05/06	374.3450108
3365	01/06/06	390.8868912
3366	01/09/06	339.6999122
3367	01/10/06	359.5928221
3368	01/11/06	383.272435
3369	01/12/06	352.4123957
3370	01/13/06	318.0904931
3371	01/17/06	296.1271313
3372	01/18/06	349.652144
3373	01/19/06	411.4263214
3374	01/20/06	719.6199545
3375	01/23/06	397.835364
3376	01/24/06	470.2478441
3377	01/25/06	569.8124947
3378	01/26/06	337.7571032
3379	01/27/06	583.1782749
3380	01/30/06	97.40408842
3381	01/31/06	440.7232889
3382	02/01/06	482.7437152
3383	02/02/06	480.685908
3384	02/03/06	410.6380539
3385	02/06/06	304.3090865
3386	02/07/06	432.6197722
3387	02/08/06	454.8630426
3388	02/09/06	494.7085728
3389	02/10/06	423.9798659
3390	02/13/06	292.9231664
3391	02/14/06	482.5170785
3392	02/15/06	406.458937
3393	02/16/06	352.3131627
3394	02/17/06	305.107349
3395	02/21/06	360.89088
3396	02/22/06	210.6149556
3397	02/23/06	322.8322648
3398	02/24/06	144.8211128
3399	02/27/06	280.0213723
3400	02/28/06	398.7075316
3401	03/01/06	358.251264
3402	03/02/06	347.2469213
3403	03/03/06	391.8799619
3404	03/06/06	421.6071221
3405	03/07/06	333.3126162
3406	03/08/06	438.7883123
3407	03/09/06	362.8128402
3408	03/10/06	375.8081782
3409	03/13/06	285.8504609
3410	03/14/06	348.0238497
3411	03/15/06	369.2876397
3412	03/16/06	340.9159266
3413	03/17/06	106.3446489
3414	03/20/06	281.5005852
3415	03/21/06	377.4646958
3416	03/22/06	321.8616275
3417	03/23/06	308.2540784
3418	03/24/06	362.8669225
3419	03/27/06	245.3704291
3420	03/28/06	387.3030481
3421	03/29/06	356.8779693
3422	03/30/06	323.4411776
3423	03/31/06	357.180202
3424	04/03/06	463.774176
3425	04/04/06	376.141178
3426	04/05/06	359.3245648
3427	04/06/06	357.6076863
3428	04/07/06	333.5492225
3429	04/10/06	243.5734392
3430	04/11/06	453.2523372
3431	04/12/06	274.8807185
3432	04/13/06	297.8670286
3433	04/17/06	333.266502
3434	04/18/06	618.4674281
3435	04/19/06	484.4450303
3436	04/20/06	522.5617273
3437	04/21/06	467.8787996
3438	04/24/06	367.7802293
3439	04/25/06	445.5183686
3440	04/26/06	432.0894368
3441	04/27/06	679.1701662
3442	04/28/06	447.2495907
3443	05/01/06	420.7793485
3444	05/02/06	202.2520072
3445	05/03/06	393.7997564
3446	05/04/06	353.4355883
3447	05/05/06	402.8221592
3448	05/08/06	346.4668805
3449	05/09/06	320.5085729
3450	05/10/06	370.7944792
3451	05/11/06	533.7456768
3452	05/12/06	550.6754971
3453	05/15/06	531.0996733
3454	05/16/06	443.3101027
3455	05/17/06	772.9559395
3456	05/18/06	519.9570595
3457	05/19/06	729.5302025
3458	05/22/06	373.9958479
3459	05/23/06	485.0715064
3460	05/24/06	782.32697
3461	05/25/06	399.971115
3462	05/26/06	275.6040537
3463	05/30/06	447.3158446
3464	05/31/06	472.1510208
3465	06/01/06	414.1136736
3466	06/02/06	393.0423533
3467	06/05/06	541.8377975
3468	06/06/06	674.9789865
3469	06/07/06	554.535329
3470	06/08/06	1084.399764
3471	06/09/06	382.5349421
3472	06/12/06	453.2443968
3473	06/13/06	771.1738306
3474	06/14/06	314.1291445
3475	06/15/06	725.8157915
3476	06/16/06	169.0909396
3477	06/19/06	534.5525648
3478	06/20/06	382.8392802
3479	06/21/06	504.0753975
3480	06/22/06	371.4203165
3481	06/23/06	334.5642322
3482	06/26/06	285.5629409
3483	06/27/06	315.8407329
3484	06/28/06	327.526212
3485	06/29/06	657.147387
3486	06/30/06	575.6044621
3487	07/03/06	146.0290062
3488	07/05/06	336.7333495
3489	07/06/06	370.5292754
3490	07/07/06	372.380498
3491	07/10/06	156.4717543
3492	07/11/06	459.8360511
3493	07/12/06	467.5309709
3494	07/13/06	571.1921712
3495	07/14/06	563.0214844
3496	07/17/06	407.5388637
3497	07/18/06	517.8667758
3498	07/19/06	652.3119884
3499	07/20/06	502.6108893
3500	07/21/06	587.1931678
3501	07/24/06	526.4906789
3502	07/25/06	342.7461774
3503	07/26/06	588.7102322
3504	07/27/06	568.3092128
3505	07/28/06	446.3267921
3506	07/31/06	370.5733232
3507	08/01/06	441.6632709
3508	08/02/06	272.71894
3509	08/03/06	554.5008742
3510	08/04/06	513.3566678
3511	08/07/06	309.140144
3512	08/08/06	495.7709322
3513	08/09/06	642.8321925
3514	08/10/06	428.5747322
3515	08/11/06	157.3964833
3516	08/14/06	409.0955568
3517	08/15/06	404.3127965
3518	08/16/06	423.8797974
3519	08/17/06	181.4254991
3520	08/18/06	333.9070073
3521	08/21/06	104.0590422
3522	08/22/06	280.3557265
3523	08/23/06	295.5640161
3524	08/24/06	296.8060032
3525	08/25/06	219.1700436
3526	08/28/06	312.5419127
3527	08/29/06	369.5415913
3528	08/30/06	294.5962493
3529	08/31/06	245.2971082
3530	09/01/06	171.5175291
3531	09/05/06	312.7738816
3532	09/06/06	172.6899703
3533	09/07/06	394.8595735
3534	09/08/06	326.5881144
3535	09/11/06	433.5622531
3536	09/12/06	323.5720267
3537	09/13/06	472.3304467
3538	09/14/06	124.7792437
3539	09/15/06	501.4830968
3540	09/18/06	139.016537
3541	09/19/06	371.466372
3542	09/20/06	421.3612603
3543	09/21/06	540.2805135
3544	09/22/06	356.983344
3545	09/25/06	352.9545552
3546	09/26/06	551.2447469
3547	09/27/06	494.4418014
3548	09/28/06	358.3302065
3549	09/29/06	319.0076998
3550	10/02/06	355.0798699
3551	10/03/06	499.4632331
3552	10/04/06	679.9561664
3553	10/05/06	134.6077303
3554	10/06/06	448.3118814
3555	10/09/06	317.6968668
3556	10/10/06	361.7435585
3557	10/11/06	365.2424707
3558	10/12/06	269.0857456
3559	10/13/06	366.6776161
3560	10/16/06	0.2007824
3561	10/17/06	441.8909724
3562	10/18/06	553.3577941
3563	10/19/06	447.7027514
3564	10/20/06	520.5415131
3565	10/23/06	587.7131032
3566	10/24/06	508.2314072
3567	10/25/06	574.4635487
3568	10/26/06	553.3905463
3569	10/27/06	437.4565788
3570	10/30/06	185.1762053
3571	10/31/06	486.6620714
3572	11/01/06	529.5599316
3573	11/02/06	347.6022174
3574	11/03/06	402.4736776
3575	11/06/06	438.8615449
3576	11/07/06	460.682769
3577	11/08/06	512.1283683
3578	11/09/06	591.8979298
3579	11/10/06	226.8901203
3580	11/13/06	189.3083598
3581	11/14/06	634.166249
3582	11/15/06	480.44278
3583	11/16/06	485.9590364
3584	11/17/06	175.4245329
3585	11/20/06	363.5683219
3586	11/21/06	455.6007322
3587	11/22/06	369.4683113
3588	11/24/06	101.2464074
3589	11/27/06	608.1515115
3590	11/28/06	198.9843466
3591	11/29/06	455.9049678
3592	11/30/06	795.9577796
3593	12/01/06	612.7983974
3594	12/04/06	554.9238177
3595	12/05/06	496.9353752
3596	12/06/06	411.3265104
3597	12/07/06	447.8741136
3598	12/08/06	216.8348738
3599	12/11/06	353.1483829
3600	12/12/06	474.6891706
	12/13/06	378.6533078
	12/14/06	549.5432233
	12/15/06	513.5678167
	12/18/06	445.4182072
		
		
		
		
		
		
		
		
		
		
		
	
	
	
	
	
	
	
	
	
	
