i____	mapcode
24162	      -9.000
24163	      -1.000
24164	     -15.000
24165	      13.000
24166	     -29.000
24167	       6.000
24168	     -22.000
24169	      13.000
24170	     -29.000
24171	      -2.000
24172	     -14.000
24173	       0.000
24174	     -16.000
24175	       1.000
24176	     -17.000
24177	      26.000
24178	      -4.000
24179	      17.000
24180	     -17.000
24181	      17.000
24182	     -17.000
24183	       9.000
24184	      -9.000
24185	      19.000
24186	     -19.000
24187	      22.000
24188	     -22.000
24189	      25.000
24190	     -25.000
24191	       9.000
24192	      -9.000
24193	      25.000
24194	     -25.000
24195	      10.000
24196	     -10.000
24197	      22.000
24198	     -22.000
24199	       5.000
24200	      -5.000
24201	       6.000
24202	      -6.000
24203	      17.000
24204	     -17.000
24205	      25.000
24206	     -25.000
24207	      23.000
24208	     -23.000
24209	      11.000
24210	     -11.000
24211	      24.000
24212	     -24.000
24213	       5.000
24214	      -5.000
24215	      18.000
24216	     -18.000
24217	       8.000
24218	      -8.000
24219	       7.000
24220	      -7.000
24221	      22.000
24222	     -22.000
24223	       5.000
24224	      -5.000
24225	       8.000
24226	      -8.000
24227	       1.000
24228	      -1.000
24229	      13.000
24230	     -13.000
24231	      13.000
24232	     -13.000
24233	      12.000
24234	     -12.000
24235	      17.000
24236	     -17.000
24237	      15.000
24238	     -15.000
24239	       7.000
24240	      -7.000
24241	      21.000
24242	     -21.000
24243	       3.000
24244	      -3.000
24245	      16.000
24246	     -16.000
24247	      12.000
24248	     -12.000
24249	       7.000
24250	      -7.000
24251	      18.000
24252	     -18.000
24253	       7.000
24254	      -7.000
24255	      19.000
24256	     -19.000
24257	      20.000
24258	     -20.000
24259	       5.000
24260	      -5.000
24261	      26.000
24262	     -26.000
24263	       1.000
24264	      -1.000
24265	      17.000
24266	     -17.000
24267	      10.000
24268	     -10.000
24269	      23.000
24270	     -23.000
24271	      23.000
24272	     -23.000
24273	      18.000
24274	     -18.000
24275	       3.000
24276	      -3.000
24277	       7.000
24278	      -7.000
24279	      14.000
24280	     -14.000
24281	       8.000
24282	      -8.000
24283	      20.000
24284	     -20.000
24285	      23.000
24286	     -23.000
24287	       6.000
24288	       0.000
24289	      16.000
24290	     -10.000
24291	      19.000
24292	     -13.000
24293	      18.000
24294	     -12.000
24295	      19.000
24296	     -13.000
24297	      24.000
24298	     -18.000
24299	       6.000
24300	       0.000
24301	      11.000
24302	      -5.000
24303	      10.000
24304	      -4.000
24305	       6.000
24306	       0.000
24307	      20.000
24308	     -14.000
24309	      17.000
24310	     -11.000
24311	       9.000
24312	      -3.000
24313	      18.000
24314	     -12.000
24315	       6.000
24316	       0.000
24317	      12.000
24318	      -6.000
24319	      24.000
24320	     -18.000
24321	       3.000
24322	       3.000
24323	      20.000
24324	     -14.000
24325	       9.000
24326	      -3.000
24327	      20.000
24328	     -14.000
24329	       8.000
24330	      -2.000
24331	      21.000
24332	     -15.000
24333	       7.000
24334	      -1.000
24335	      26.000
24336	     -20.000
24337	      28.000
24338	     -22.000
24339	      20.000
24340	     -14.000
24341	      18.000
24342	     -12.000
24343	      11.000
24344	      -5.000
24345	      15.000
24346	      -9.000
24347	      21.000
24348	     -15.000
24349	      11.000
24350	      -5.000
24351	      11.000
24352	      -5.000
24353	       5.000
24354	       1.000
24355	      24.000
24356	     -18.000
24357	       7.000
24358	      -1.000
24359	      20.000
24360	     -14.000
24361	      12.000
24362	      -6.000
24363	       8.000
24364	      -2.000
24365	      20.000
24366	     -14.000
24367	      23.000
24368	     -17.000
24369	      22.000
24370	     -16.000
24371	      25.000
24372	     -19.000
24373	       9.000
24374	      -3.000
24375	      14.000
24376	      -8.000
24377	      10.000
24378	      -4.000
24379	      23.000
24380	     -17.000
24381	      17.000
24382	     -11.000
24383	      19.000
24384	     -13.000
24385	      17.000
24386	     -11.000
24387	      15.000
24388	      -9.000
24389	       5.000
24390	       1.000
24391	       5.000
24392	       1.000
24393	      14.000
24394	      -8.000
24395	      13.000
24396	      -7.000
24397	      14.000
24398	      -8.000
24399	      16.000
24400	     -10.000
24401	      -2.000
24402	     -22.000
24403	      13.000
24404	      -1.000
24405	      18.000
24406	      -6.000
24407	      31.000
24408	     -19.000
24409	      15.000
24410	      -3.000
24411	      26.000
24412	     -14.000
24413	       7.000
24414	       5.000
24415	      23.000
24416	     -11.000
24417	      12.000
24418	       0.000
24419	      26.000
24420	     -14.000
24421	       9.000
24422	       3.000
24423	      28.000
24424	     -16.000
24425	      16.000
24426	      -4.000
24427	      24.000
24428	     -12.000
24429	      11.000
24430	       1.000
24431	      18.000
24432	      -6.000
24433	      28.000
24434	     -16.000
24435	      22.000
24436	     -10.000
24437	      26.000
24438	     -14.000
24439	      26.000
24440	     -14.000
24441	      22.000
24442	     -10.000
24443	       7.000
24444	       5.000
24445	      31.000
24446	     -19.000
24447	      26.000
24448	     -14.000
24449	      15.000
24450	      -3.000
24451	      22.000
24452	     -10.000
24453	      29.000
24454	     -17.000
24455	      25.000
24456	     -13.000
24457	      14.000
24458	      -2.000
24459	      22.000
24460	     -10.000
24461	      20.000
24462	      -8.000
24463	      16.000
24464	      -4.000
24465	      19.000
24466	      -7.000
24467	      20.000
24468	      -8.000
24469	      13.000
24470	      -1.000
24471	      31.000
24472	     -19.000
24473	      19.000
24474	      -7.000
24475	      25.000
24476	     -13.000
24477	       8.000
24478	       4.000
24479	       9.000
24480	       3.000
24481	      16.000
24482	      -4.000
24483	      17.000
24484	      -5.000
24485	      11.000
24486	       1.000
24487	      31.000
24488	     -19.000
24489	       9.000
24490	       3.000
24491	      22.000
24492	     -10.000
24493	      29.000
24494	     -17.000
24495	      19.000
24496	      -7.000
24497	      25.000
24498	     -13.000
24499	      29.000
24500	     -17.000
24501	      21.000
24502	      -9.000
24503	      23.000
24504	     -11.000
24505	      31.000
24506	     -19.000
24507	      28.000
24508	     -16.000
24509	      27.000
24510	     -15.000
24511	       8.000
24512	       4.000
24513	      17.000
24514	      -5.000
24515	      -5.000
24516	      -5.000
24517	       4.000
24518	     -14.000
24519	      11.000
24520	     -21.000
24521	      -3.000
24522	      -7.000
24523	      13.000
24524	     -23.000
24525	      19.000
24526	     -29.000
24527	       8.000
24528	     -18.000
24529	       0.000
24530	     -10.000
24531	      20.000
24532	     -30.000
24533	       5.000
24534	     -15.000
24535	      12.000
24536	     -22.000
24537	       2.000
24538	     -12.000
24539	       2.000
24540	     -12.000
24541	      18.000
24542	     -28.000
24543	      11.000
24544	     -21.000
24545	      -3.000
24546	      -7.000
24547	      16.000
24548	     -26.000
24549	       4.000
24550	     -14.000
24551	      14.000
24552	     -24.000
24553	      13.000
24554	     -23.000
24555	      14.000
24556	     -24.000
24557	       5.000
24558	     -15.000
24559	      17.000
24560	     -27.000
24561	      18.000
24562	     -28.000
24563	      12.000
24564	     -22.000
24565	      10.000
24566	     -20.000
24567	       8.000
24568	     -18.000
24569	      16.000
24570	     -26.000
24571	       0.000
24572	     -10.000
24573	      20.000
24574	     -30.000
24575	      14.000
24576	     -24.000
24577	       7.000
24578	     -17.000
24579	      18.000
24580	     -28.000
24581	      10.000
24582	     -20.000
24583	      13.000
24584	     -23.000
24585	      21.000
24586	     -31.000
24587	       2.000
24588	     -12.000
24589	      17.000
24590	     -27.000
24591	      -3.000
24592	      -7.000
24593	       5.000
24594	     -15.000
24595	       4.000
24596	     -14.000
24597	      10.000
24598	     -20.000
24599	       7.000
24600	     -17.000
24601	      20.000
24602	     -30.000
24603	       8.000
24604	     -18.000
24605	      15.000
24606	     -25.000
24607	       1.000
24608	     -11.000
24609	       2.000
24610	     -12.000
24611	      21.000
24612	     -31.000
24613	       6.000
24614	     -16.000
24615	      14.000
24616	     -24.000
24617	      -2.000
24618	      -8.000
24619	      11.000
24620	       1.000
24621	      22.000
24622	     -10.000
24623	      27.000
24624	     -15.000
24625	      17.000
24626	      -5.000
24627	      15.000
24628	      -3.000
24629	      10.000
24630	       2.000
24631	      19.000
24632	      -7.000
24633	       8.000
24634	       4.000
24635	       8.000
24636	       4.000
24637	      26.000
24638	     -14.000
24639	      12.000
24640	       0.000
24641	      18.000
24642	      -6.000
24643	      27.000
24644	     -15.000
24645	       7.000
24646	       5.000
24647	      10.000
24648	       2.000
24649	      23.000
24650	     -11.000
24651	      24.000
24652	     -12.000
24653	      13.000
24654	      -1.000
24655	      20.000
24656	      -8.000
24657	      30.000
24658	     -18.000
24659	      21.000
24660	      -9.000
24661	       9.000
24662	       3.000
24663	      25.000
24664	     -13.000
24665	       7.000
24666	       5.000
24667	      22.000
24668	     -10.000
24669	      29.000
24670	     -17.000
24671	      21.000
24672	      -9.000
24673	      22.000
24674	     -10.000
24675	      23.000
24676	     -11.000
24677	      13.000
24678	      -1.000
24679	      14.000
24680	      -2.000
24681	      19.000
24682	      -7.000
24683	      10.000
24684	       2.000
24685	      30.000
24686	     -18.000
24687	      16.000
24688	      -4.000
24689	      21.000
24690	      -9.000
24691	      22.000
24692	     -10.000
24693	      26.000
24694	     -14.000
24695	      13.000
24696	      -1.000
24697	      32.000
24698	     -20.000
24699	      24.000
24700	     -12.000
24701	       9.000
24702	       3.000
24703	      18.000
24704	      -6.000
24705	      20.000
24706	      -8.000
24707	      27.000
24708	     -15.000
24709	      26.000
24710	     -14.000
24711	      16.000
24712	      -4.000
24713	      20.000
24714	      -8.000
24715	      25.000
24716	     -13.000
24717	      -4.000
24718	     -14.000
24719	      12.000
24720	      -6.000
24721	      27.000
24722	     -21.000
24723	      19.000
24724	     -13.000
24725	      12.000
24726	      -6.000
24727	      19.000
24728	     -13.000
24729	      10.000
24730	      -4.000
24731	      11.000
24732	      -5.000
24733	      11.000
24734	      -5.000
24735	      16.000
24736	     -10.000
24737	      14.000
24738	      -8.000
24739	      14.000
24740	      -8.000
24741	      11.000
24742	      -5.000
24743	      18.000
24744	     -12.000
24745	       7.000
24746	      -1.000
24747	      11.000
24748	      -5.000
24749	      21.000
24750	     -15.000
24751	      17.000
24752	     -11.000
24753	      29.000
24754	     -23.000
24755	      21.000
24756	     -15.000
24757	      18.000
24758	     -12.000
24759	      13.000
24760	      -7.000
24761	      14.000
24762	      -8.000
24763	       5.000
24764	       1.000
24765	      24.000
24766	     -18.000
24767	       8.000
24768	      -2.000
24769	       5.000
24770	       1.000
24771	      10.000
24772	      -4.000
24773	       6.000
24774	       0.000
24775	      14.000
24776	      -8.000
24777	       8.000
24778	      -2.000
24779	      12.000
24780	      -6.000
24781	       9.000
24782	      -3.000
24783	       4.000
24784	       2.000
24785	      27.000
24786	     -21.000
24787	      22.000
24788	     -16.000
24789	      12.000
24790	      -6.000
24791	       7.000
24792	      -1.000
24793	      17.000
24794	     -11.000
24795	      10.000
24796	      -4.000
24797	      21.000
24798	     -15.000
24799	      20.000
24800	     -14.000
24801	       8.000
24802	      -2.000
24803	      21.000
24804	     -15.000
24805	       5.000
24806	       1.000
24807	       5.000
24808	       1.000
24809	      -6.000
24810	     -10.000
24811	      11.000
24812	     -27.000
24813	      12.000
24814	     -28.000
24815	      14.000
24816	     -30.000
24817	      10.000
24818	     -26.000
24819	       8.000
24820	     -24.000
24821	       5.000
24822	     -21.000
24823	      -3.000
24824	     -13.000
24825	      -6.000
24826	     -10.000
24827	      -1.000
24828	     -15.000
24829	      -1.000
24830	     -15.000
24831	      11.000
24832	     -27.000
24833	       2.000
24834	     -18.000
24835	      10.000
24836	     -26.000
24837	      11.000
24838	     -27.000
24839	       6.000
24840	     -22.000
24841	      -3.000
24842	     -13.000
24843	      10.000
24844	     -26.000
24845	      -6.000
24846	     -10.000
24847	      11.000
24848	     -27.000
24849	       1.000
24850	     -17.000
24851	      11.000
24852	     -27.000
24853	       6.000
24854	     -22.000
24855	       2.000
24856	     -18.000
24857	      11.000
24858	     -27.000
24859	      -1.000
24860	     -15.000
24861	      12.000
24862	     -28.000
24863	      -4.000
24864	     -12.000
24865	       2.000
24866	     -18.000
24867	      -2.000
24868	     -14.000
24869	      17.000
24870	     -33.000
24871	      -7.000
24872	      -9.000
24873	      -1.000
24874	     -15.000
24875	       8.000
24876	     -24.000
24877	      14.000
24878	     -30.000
24879	      12.000
24880	     -28.000
24881	       1.000
24882	     -17.000
24883	      -3.000
24884	     -13.000
24885	      -4.000
24886	     -12.000
24887	       5.000
24888	     -21.000
24889	      -7.000
24890	      -9.000
24891	       4.000
24892	     -20.000
24893	      -3.000
24894	     -13.000
24895	      13.000
24896	     -29.000
24897	      13.000
24898	     -29.000
24899	      -5.000
24900	     -11.000
24901	      12.000
24902	     -28.000
24903	      -2.000
24904	     -14.000
24905	      14.000
24906	     -30.000
24907	       0.000
24908	     -16.000
24909	      13.000
24910	     -29.000
24911	      -6.000
24912	     -10.000
24913	      -2.000
24914	     -14.000
24915	      -2.000
24916	     -14.000
24917	       0.000
24918	     -16.000
24919	      -1.000
24920	     -15.000
24921	      12.000
24922	     -28.000
24923	       8.000
24924	     -24.000
24925	      32.000
24926	     -16.000
24927	      23.000
24928	     -23.000
24929	      25.000
24930	     -25.000
24931	      14.000
24932	     -14.000
24933	      23.000
24934	     -23.000
24935	      17.000
24936	     -17.000
24937	      16.000
24938	     -16.000
24939	       8.000
24940	      -8.000
24941	      17.000
24942	     -17.000
24943	      10.000
24944	     -10.000
24945	      11.000
24946	     -11.000
24947	       9.000
24948	      -9.000
24949	       1.000
24950	      -1.000
24951	       6.000
24952	      -6.000
24953	      21.000
24954	     -21.000
24955	       6.000
24956	      -6.000
24957	      26.000
24958	     -26.000
24959	      25.000
24960	     -25.000
24961	      18.000
24962	     -18.000
24963	      17.000
24964	     -17.000
24965	      16.000
24966	     -16.000
24967	      23.000
24968	     -23.000
24969	      20.000
24970	     -20.000
24971	       6.000
24972	      -6.000
24973	      11.000
24974	     -11.000
24975	      14.000
24976	     -14.000
24977	       8.000
24978	      -8.000
24979	      16.000
24980	     -16.000
24981	      24.000
24982	     -24.000
24983	      15.000
24984	     -15.000
24985	       2.000
24986	      -2.000
24987	      21.000
24988	     -21.000
24989	      25.000
24990	     -25.000
24991	       7.000
24992	      -7.000
24993	      17.000
24994	     -17.000
24995	      22.000
24996	     -22.000
24997	       6.000
24998	      -6.000
24999	      15.000
25000	     -15.000
25001	      22.000
25002	     -22.000
25003	      20.000
25004	     -20.000
25005	      17.000
25006	     -17.000
25007	       8.000
25008	      -8.000
25009	      25.000
25010	     -25.000
25011	       1.000
25012	      -1.000
25013	      23.000
25014	     -23.000
25015	       8.000
25016	      -8.000
25017	      18.000
25018	     -18.000
25019	      18.000
25020	     -18.000
25021	      22.000
25022	     -22.000
25023	      21.000
25024	     -21.000
25025	      22.000
25026	     -22.000
25027	      24.000
25028	     -24.000
25029	       6.000
25030	      -6.000
25031	      14.000
25032	     -14.000
25033	      20.000
25034	     -20.000
25035	      12.000
25036	     -12.000
25037	      24.000
25038	     -24.000
25039	      13.000
25040	     -13.000
25041	      18.000
25042	     -18.000
25043	      18.000
25044	     -18.000
25045	      33.000
25046	     -19.000
25047	      26.000
25048	     -12.000
25049	      24.000
25050	     -10.000
25051	      21.000
25052	      -7.000
25053	      14.000
25054	       0.000
25055	      10.000
25056	       4.000
25057	      23.000
25058	      -9.000
25059	      24.000
25060	     -10.000
25061	      20.000
25062	      -6.000
25063	      10.000
25064	       4.000
25065	       9.000
25066	       5.000
25067	      16.000
25068	      -2.000
25069	      28.000
25070	     -14.000
25071	      19.000
25072	      -5.000
25073	      22.000
25074	      -8.000
25075	      22.000
25076	      -8.000
25077	      31.000
25078	     -17.000
25079	      32.000
25080	     -18.000
25081	      17.000
25082	      -3.000
25083	      19.000
25084	      -5.000
25085	      17.000
25086	      -3.000
25087	       9.000
25088	       5.000
25089	       8.000
25090	       6.000
25091	      26.000
25092	     -12.000
25093	      18.000
25094	      -4.000
25095	      19.000
25096	      -5.000
25097	      25.000
25098	     -11.000
25099	      21.000
25100	      -7.000
25101	      14.000
25102	       0.000
25103	      14.000
25104	       0.000
25105	      21.000
25106	      -7.000
25107	      20.000
25108	      -6.000
25109	      28.000
25110	     -14.000
25111	      23.000
25112	      -9.000
25113	      28.000
25114	     -14.000
25115	      30.000
25116	     -16.000
25117	      15.000
25118	      -1.000
25119	      10.000
25120	       4.000
25121	      32.000
25122	     -18.000
25123	      30.000
25124	     -16.000
25125	      28.000
25126	     -14.000
25127	      15.000
25128	      -1.000
25129	      19.000
25130	      -5.000
25131	      22.000
25132	      -8.000
25133	       8.000
25134	       6.000
25135	      27.000
25136	     -13.000
25137	      10.000
25138	       4.000
25139	       7.000
25140	     -31.000
25141	       8.000
25142	     -32.000
25143	       7.000
25144	     -31.000
25145	      -3.000
25146	     -21.000
25147	      14.000
25148	     -38.000
25149	      -7.000
25150	     -17.000
25151	      10.000
25152	     -34.000
25153	       3.000
25154	     -27.000
25155	      -6.000
25156	     -18.000
25157	      -8.000
25158	     -16.000
25159	      -3.000
25160	     -21.000
25161	     -10.000
25162	     -14.000
25163	       9.000
25164	     -33.000
25165	       9.000
25166	     -33.000
25167	     -10.000
25168	     -14.000
25169	       6.000
25170	     -30.000
25171	      -2.000
25172	     -22.000
25173	       6.000
25174	     -30.000
25175	       2.000
25176	     -26.000
25177	       5.000
25178	     -29.000
25179	     -12.000
25180	     -12.000
25181	     -11.000
25182	     -13.000
25183	      -6.000
25184	     -18.000
25185	       2.000
25186	     -26.000
25187	     -10.000
25188	     -14.000
25189	       2.000
25190	     -26.000
25191	      -7.000
25192	     -17.000
25193	      -6.000
25194	     -18.000
25195	       4.000
25196	     -28.000
25197	      -4.000
25198	     -20.000
25199	       5.000
25200	     -29.000
25201	      -5.000
25202	     -19.000
25203	       2.000
25204	     -26.000
25205	     -11.000
25206	     -13.000
25207	      10.000
25208	     -34.000
25209	      -2.000
25210	     -22.000
25211	       3.000
25212	     -27.000
25213	       2.000
25214	     -26.000
25215	       0.000
25216	     -24.000
25217	      -1.000
25218	     -23.000
25219	      -6.000
25220	     -18.000
25221	       0.000
25222	     -24.000
25223	       2.000
25224	     -26.000
25225	       9.000
25226	     -33.000
25227	     -10.000
25228	     -14.000
25229	       6.000
25230	     -30.000
25231	      13.000
25232	     -37.000
25233	      -9.000
25234	     -15.000
25235	      12.000
25236	     -36.000
25237	      10.000
25238	     -34.000
25239	       4.000
25240	     -28.000
25241	     -11.000
25242	     -13.000
25243	      19.000
25244	       1.000
25245	       7.000
25246	     -15.000
25247	       9.000
25248	     -17.000
25249	      14.000
25250	     -22.000
25251	      14.000
25252	     -22.000
25253	      19.000
25254	     -27.000
25255	      20.000
25256	     -28.000
25257	      17.000
25258	     -25.000
25259	      19.000
25260	     -27.000
25261	      10.000
25262	     -18.000
25263	      10.000
25264	     -18.000
25265	      20.000
25266	     -28.000
25267	      15.000
25268	     -23.000
25269	      18.000
25270	     -26.000
25271	      21.000
25272	     -29.000
25273	      14.000
25274	     -22.000
25275	      12.000
25276	     -20.000
25277	       1.000
25278	      -9.000
25279	       1.000
25280	      -9.000
25281	      21.000
25282	     -29.000
25283	      19.000
25284	     -27.000
25285	      13.000
25286	     -21.000
25287	       6.000
25288	     -14.000
25289	      15.000
25290	     -23.000
25291	      15.000
25292	     -23.000
25293	      16.000
25294	     -24.000
25295	      21.000
25296	     -29.000
25297	       1.000
25298	      -9.000
25299	       5.000
25300	     -13.000
25301	      17.000
25302	     -25.000
25303	      -2.000
25304	      -6.000
25305	      13.000
25306	     -21.000
25307	       2.000
25308	     -10.000
25309	       1.000
25310	      -9.000
25311	      11.000
25312	     -19.000
25313	      18.000
25314	     -26.000
25315	       8.000
25316	     -16.000
25317	      13.000
25318	     -21.000
25319	      15.000
25320	     -23.000
25321	       6.000
25322	     -14.000
25323	      -3.000
25324	      -5.000
25325	       7.000
25326	     -15.000
25327	       7.000
25328	     -15.000
25329	      13.000
25330	     -21.000
25331	      19.000
25332	     -27.000
25333	      17.000
25334	     -25.000
25335	       6.000
25336	     -14.000
25337	      21.000
25338	     -29.000
25339	      19.000
25340	     -27.000
25341	      12.000
25342	     -20.000
25343	      -3.000
25344	      -5.000
25345	      14.000
25346	     -22.000
25347	       8.000
25348	     -16.000
25349	      19.000
25350	     -27.000
25351	       2.000
25352	     -10.000
25353	       0.000
25354	      -8.000
25355	      20.000
25356	     -28.000
25357	      19.000
25358	     -17.000
25359	      -7.000
25360	     -13.000
25361	      -9.000
25362	     -11.000
25363	       3.000
25364	     -23.000
25365	      11.000
25366	     -31.000
25367	       5.000
25368	     -25.000
25369	      16.000
25370	     -36.000
25371	      -7.000
25372	     -13.000
25373	      11.000
25374	     -31.000
25375	       7.000
25376	     -27.000
25377	      -7.000
25378	     -13.000
25379	      -5.000
25380	     -15.000
25381	      14.000
25382	     -34.000
25383	       7.000
25384	     -27.000
25385	      -9.000
25386	     -11.000
25387	      -2.000
25388	     -18.000
25389	      10.000
25390	     -30.000
25391	      13.000
25392	     -33.000
25393	      11.000
25394	     -31.000
25395	       3.000
25396	     -23.000
25397	      13.000
25398	     -33.000
25399	      -1.000
25400	     -19.000
25401	       1.000
25402	     -21.000
25403	       4.000
25404	     -24.000
25405	      15.000
25406	     -35.000
25407	       0.000
25408	     -20.000
25409	      -7.000
25410	     -13.000
25411	      -9.000
25412	     -11.000
25413	      -8.000
25414	     -12.000
25415	      -6.000
25416	     -14.000
25417	       6.000
25418	     -26.000
25419	      -6.000
25420	     -14.000
25421	      11.000
25422	     -31.000
25423	       3.000
25424	     -23.000
25425	       2.000
25426	     -22.000
25427	       5.000
25428	     -25.000
25429	       2.000
25430	     -22.000
25431	      13.000
25432	     -33.000
25433	       1.000
25434	     -21.000
25435	       8.000
25436	     -28.000
25437	       4.000
25438	     -24.000
25439	      12.000
25440	     -32.000
25441	      -3.000
25442	     -17.000
25443	      15.000
25444	     -35.000
25445	       3.000
25446	     -23.000
25447	       1.000
25448	     -21.000
25449	       8.000
25450	     -28.000
25451	      12.000
25452	     -32.000
25453	       5.000
25454	     -25.000
25455	      -6.000
25456	     -14.000
25457	      14.000
25458	     -34.000
25459	      -3.000
25460	     -17.000
25461	      10.000
25462	     -30.000
25463	      -2.000
25464	     -18.000
25465	       2.000
25466	     -22.000
25467	       2.000
25468	     -22.000
25469	       2.000
25470	     -22.000
25471	      -8.000
25472	     -12.000
25473	      10.000
25474	     -30.000
25475	      25.000
25476	     -21.000
25477	      25.000
25478	     -21.000
25479	      22.000
25480	     -18.000
25481	      25.000
25482	     -21.000
25483	       8.000
25484	      -4.000
25485	      27.000
25486	     -23.000
25487	       2.000
25488	       2.000
25489	       9.000
25490	      -5.000
25491	       8.000
25492	      -4.000
25493	      20.000
25494	     -16.000
25495	      17.000
25496	     -13.000
25497	      13.000
25498	      -9.000
25499	      27.000
25500	     -23.000
25501	       6.000
25502	      -2.000
25503	      13.000
25504	      -9.000
25505	      21.000
25506	     -17.000
25507	      12.000
25508	      -8.000
25509	      16.000
25510	     -12.000
25511	       2.000
25512	       2.000
25513	      26.000
25514	     -22.000
25515	      12.000
25516	      -8.000
25517	      13.000
25518	      -9.000
25519	      11.000
25520	      -7.000
25521	      19.000
25522	     -15.000
25523	      15.000
25524	     -11.000
25525	      14.000
25526	     -10.000
25527	      24.000
25528	     -20.000
25529	      12.000
25530	      -8.000
25531	      24.000
25532	     -20.000
25533	       5.000
25534	      -1.000
25535	      12.000
25536	      -8.000
25537	      28.000
25538	     -24.000
25539	      12.000
25540	      -8.000
25541	      11.000
25542	      -7.000
25543	      24.000
25544	     -20.000
25545	      17.000
25546	     -13.000
25547	      15.000
25548	     -11.000
25549	      20.000
25550	     -16.000
25551	      17.000
25552	     -13.000
25553	       3.000
25554	       1.000
25555	      18.000
25556	     -14.000
25557	       8.000
25558	      -4.000
25559	       3.000
25560	       1.000
25561	       9.000
25562	      -5.000
25563	       7.000
25564	      -3.000
25565	      16.000
25566	     -12.000
25567	      13.000
25568	      -9.000
25569	       8.000
25570	      -4.000
25571	       4.000
25572	       0.000
25573	      17.000
25574	     -13.000
25575	       4.000
25576	       0.000
25577	      24.000
25578	     -20.000
25579	      21.000
25580	     -17.000
25581	       9.000
25582	      -5.000
25583	       3.000
25584	       1.000
25585	      22.000
25586	     -18.000
25587	      22.000
25588	     -18.000
25589	       9.000
25590	      -5.000
25591	      12.000
25592	     -24.000
25593	      15.000
25594	     -27.000
25595	      10.000
25596	     -22.000
25597	       3.000
25598	     -15.000
25599	       6.000
25600	     -18.000
25601	       8.000
25602	     -20.000
25603	      13.000
25604	     -25.000
25605	       7.000
25606	     -19.000
25607	       3.000
25608	     -15.000
25609	      -1.000
25610	     -11.000
25611	      19.000
25612	     -31.000
25613	       3.000
25614	     -15.000
25615	      11.000
25616	     -23.000
25617	       0.000
25618	     -12.000
25619	      12.000
25620	     -24.000
25621	       9.000
25622	     -21.000
25623	      14.000
25624	     -26.000
25625	       0.000
25626	     -12.000
25627	       3.000
25628	     -15.000
25629	       1.000
25630	     -13.000
25631	      -1.000
25632	     -11.000
25633	       9.000
25634	     -21.000
25635	       3.000
25636	     -15.000
25637	      -1.000
25638	     -11.000
25639	       2.000
25640	     -14.000
25641	       1.000
25642	     -13.000
25643	       6.000
25644	     -18.000
25645	       5.000
25646	     -17.000
25647	       6.000
25648	     -18.000
25649	      14.000
25650	     -26.000
25651	      -1.000
25652	     -11.000
25653	      -4.000
25654	      -8.000
25655	       9.000
25656	     -21.000
25657	      18.000
25658	     -30.000
25659	       3.000
25660	     -15.000
25661	      15.000
25662	     -27.000
25663	      -1.000
25664	     -11.000
25665	       0.000
25666	     -12.000
25667	      -1.000
25668	     -11.000
25669	       4.000
25670	     -16.000
25671	      17.000
25672	     -29.000
25673	       0.000
25674	     -12.000
25675	      -6.000
25676	      -6.000
25677	      14.000
25678	     -26.000
25679	      10.000
25680	     -22.000
25681	      -2.000
25682	     -10.000
25683	       8.000
25684	     -20.000
25685	      -3.000
25686	      -9.000
25687	      -1.000
25688	     -11.000
25689	       5.000
25690	     -17.000
25691	      16.000
25692	     -28.000
25693	      15.000
25694	     -27.000
25695	       6.000
25696	     -18.000
25697	      12.000
25698	     -24.000
25699	      21.000
25700	     -17.000
25701	       9.000
25702	     -31.000
25703	      -1.000
25704	     -21.000
25705	      10.000
25706	     -32.000
25707	      -3.000
25708	     -19.000
25709	       8.000
25710	     -30.000
25711	       5.000
25712	     -27.000
25713	       3.000
25714	     -25.000
25715	       6.000
25716	     -28.000
25717	      -5.000
25718	     -17.000
25719	      -4.000
25720	     -18.000
25721	       4.000
25722	     -26.000
25723	      -4.000
25724	     -18.000
25725	      -4.000
25726	     -18.000
25727	      -4.000
25728	     -18.000
25729	       9.000
25730	     -31.000
25731	       2.000
25732	     -24.000
25733	       8.000
25734	     -30.000
25735	      -9.000
25736	     -13.000
25737	       1.000
25738	     -23.000
25739	      13.000
25740	     -35.000
25741	       8.000
25742	     -30.000
25743	      -2.000
25744	     -20.000
25745	       3.000
25746	     -25.000
25747	      -3.000
25748	     -19.000
25749	      -9.000
25750	     -13.000
25751	     -11.000
25752	     -11.000
25753	      10.000
25754	     -32.000
25755	       0.000
25756	     -22.000
25757	       3.000
25758	     -25.000
25759	       3.000
25760	     -25.000
25761	       0.000
25762	     -22.000
25763	     -10.000
25764	     -12.000
25765	      -5.000
25766	     -17.000
25767	      13.000
25768	     -35.000
25769	       2.000
25770	     -24.000
25771	      -3.000
25772	     -19.000
25773	      -1.000
25774	     -21.000
25775	       9.000
25776	     -31.000
25777	       6.000
25778	     -28.000
25779	       9.000
25780	     -31.000
25781	      11.000
25782	     -33.000
25783	       2.000
25784	     -24.000
25785	      13.000
25786	     -35.000
25787	       5.000
25788	     -27.000
25789	       4.000
25790	     -26.000
25791	       0.000
25792	     -22.000
25793	      15.000
25794	     -37.000
25795	      13.000
25796	     -35.000
25797	      -7.000
25798	     -15.000
25799	      12.000
25800	     -34.000
25801	       7.000
