x	nHPSseries
5716	60.537
5717	-78.525
5718	35.697
5719	-53.672
5720	58.310
5721	-76.306
5722	59.313
5723	-77.305
5724	0.876
5725	-18.880
5726	64.771
5727	-82.780
5728	77.504
5729	-95.512
5730	15.210
5731	-33.227
5732	34.111
5733	-52.098
5734	19.422
5735	-37.397
5736	61.180
5737	-79.172
5738	71.766
5739	-89.750
5740	1.823
5741	-19.802
5742	69.780
5743	-87.738
5744	26.783
5745	-44.770
5746	44.956
5747	-62.931
5748	-5.563
5749	-12.441
5750	17.631
5751	-35.639
5752	9.586
5753	-25.776
5754	-1.126
5755	-14.097
5756	69.786
5757	-84.768
5758	35.744
5759	-50.676
5760	-0.148
5761	-14.604
5762	57.483
5763	-72.223
5764	63.219
5765	-77.671
5766	48.481
5767	-62.888
5768	65.362
5769	-79.568
5770	26.281
5771	-40.463
5772	80.864
5773	-94.783
5774	63.722
5775	-77.524
5776	89.781
5777	-103.471
5778	88.148
5779	-101.671
5780	77.406
5781	-90.837
5782	-2.125
5783	-12.594
5784	80.401
5785	-96.401
5786	-2.952
5787	-13.065
5788	2.026
5789	-18.026
5790	34.915
5791	-50.885
5792	24.474
5793	-40.474
5794	47.368
5795	-63.363
5796	12.891
5797	-28.891
5798	7.384
5799	-23.372
5800	76.523
5801	-92.523
5802	3.324
5803	-19.340
5804	23.593
5805	-39.593
5806	14.917
5807	-30.917
5808	38.121
5809	-54.121
5810	82.242
5811	-98.242
5812	11.750
5813	-27.750
5814	4.955
5815	-20.955
5816	13.892
5817	-29.892
5818	84.136
5819	-100.136
5820	17.534
5821	-33.534
5822	35.411
5823	-51.411
5824	2.150
5825	-18.150
5826	14.499
5827	-30.499
5828	4.720
5829	-20.720
5830	16.960
5831	-32.960
5832	61.734
5833	-77.734
5834	79.041
5835	-95.041
5836	16.066
5837	-32.066
5838	77.981
5839	-93.981
5840	24.489
5841	-40.489
5842	18.217
5843	-34.217
5844	52.051
5845	-68.051
5846	74.412
5847	-90.412
5848	38.648
5849	-50.855
5850	7.428
5851	-18.957
5852	75.460
5853	-85.843
5854	74.805
5855	-84.259
5856	43.850
5857	-52.366
5858	78.593
5859	-86.176
5860	74.157
5861	-80.798
5862	32.753
5863	-38.449
5864	60.092
5865	-64.862
5866	34.600
5867	-38.437
5868	20.238
5869	-23.146
5870	9.649
5871	-11.644
5872	48.108
5873	-49.154
5874	28.528
5875	-29.290
5876	47.036
5877	-48.802
5878	52.675
5879	-54.704
5880	50.272
5881	-52.259
5882	72.682
5883	-74.678
5884	70.854
5885	-72.858
5886	86.671
5887	-88.654
5888	16.887
5889	-18.883
5890	92.661
5891	-94.661
5892	2.947
5893	-4.955
5894	60.425
5895	-62.417
5896	0.002
5897	-2.015
5898	77.984
5899	-79.984
5900	23.630
5901	-25.621
5902	95.630
5903	-97.630
5904	86.012
5905	-88.028
5906	78.922
5907	-80.956
5908	40.328
5909	-42.328
5910	81.665
5911	-83.665
5912	43.418
5913	-45.410
5914	62.115
5915	-64.098
5916	97.778
5917	-99.790
5918	15.671
5919	-17.696
5920	12.416
5921	-14.399
5922	17.355
5923	-19.322
5924	35.133
5925	-37.125
5926	92.930
5927	-94.914
5928	98.713
5929	-100.696
5930	87.125
5931	-89.091
5932	1.711
5933	-3.698
5934	26.297
5935	-28.272
5936	55.962
5937	-57.945
5938	4.238
5939	-6.205
5940	2.221
5941	-4.200
5942	37.727
5943	-39.686
5944	81.013
5945	-83.004
5946	54.297
5947	-56.281
5948	13.739
5949	-14.342
5950	92.677
5951	-92.541
5952	51.419
5953	-50.354
5954	45.204
5955	-43.635
5956	72.272
5957	-70.182
5958	35.045
5959	-32.409
5960	29.674
5961	-26.508
5962	62.946
5963	-59.260
5964	81.069
5965	-76.803
5966	84.744
5967	-79.978
5968	97.064
5969	-91.777
5970	58.747
5971	-52.915
5972	98.559
5973	-92.161
5974	10.566
5975	-3.667
5976	87.902
5977	-80.920
5978	98.032
5979	-91.838
5980	6.729
5981	-0.725
5982	35.255
5983	-29.268
5984	81.242
5985	-75.242
5986	48.634
5987	-42.622
5988	46.128
5989	-40.124
5990	43.231
5991	-37.236
5992	27.702
5993	-21.698
5994	40.637
5995	-34.645
5996	36.597
5997	-30.613
5998	10.935
5999	-4.910
6000	65.988
6001	-59.980
6002	92.297
6003	-86.297
6004	36.353
6005	-30.348
6006	33.678
6007	-27.678
6008	65.568
6009	-59.572
6010	34.203
6011	-28.203
6012	41.237
6013	-35.246
6014	58.679
6015	-52.679
6016	64.865
6017	-58.877
6018	51.794
6019	-45.794
6020	56.268
6021	-50.276
6022	100.397
6023	-94.397
6024	48.951
6025	-42.968
6026	9.690
6027	-3.690
6028	98.724
6029	-92.749
6030	102.613
6031	-96.613
6032	21.777
6033	-15.756
6034	51.856
6035	-45.856
6036	69.659
6037	-63.634
6038	8.367
6039	-2.367
6040	58.100
6041	-52.108
6042	45.633
6043	-39.633
6044	73.650
6045	-67.654
6046	86.602
6047	-80.602
6048	81.238
6049	-75.254
6050	6.652
6051	-0.685
6052	80.755
6053	-74.788
6054	93.134
6055	-87.168
6056	87.915
6057	-81.948
6058	29.965
6059	-23.998
6060	15.356
6061	-9.389
6062	64.916
6063	-58.950
6064	21.968
6065	-16.001
6066	66.407
6067	-60.440
6068	96.576
6069	-91.430
6070	21.747
6071	-17.863
6072	81.039
6073	-77.775
6074	42.985
6075	-40.893
6076	39.191
6077	-37.894
6078	89.903
6079	-89.402
6080	64.501
6081	-64.817
6082	8.739
6083	-9.830
6084	17.838
6085	-19.745
6086	12.614
6087	-15.338
6088	97.928
6089	-101.448
6090	16.091
6091	-20.410
6092	30.852
6093	-35.968
6094	24.367
6095	-30.262
6096	-0.428
6097	-5.917
6098	53.490
6099	-59.587
6100	84.952
6101	-90.948
6102	61.444
6103	-67.435
6104	7.404
6105	-13.396
6106	92.565
6107	-98.586
6108	20.926
6109	-26.926
6110	64.723
6111	-70.719
6112	25.424
6113	-31.424
6114	70.095
6115	-76.099
6116	61.061
6117	-67.040
6118	3.996
6119	-9.991
6120	84.718
6121	-90.714
6122	47.325
6123	-53.313
6124	18.086
6125	-24.107
6126	93.201
6127	-99.209
6128	59.414
6129	-65.426
6130	5.461
6131	-11.478
6132	90.150
6133	-96.158
6134	20.751
6135	-26.767
6136	1.657
6137	-7.661
6138	61.347
6139	-67.355
6140	88.475
6141	-94.492
6142	78.351
6143	-84.384
6144	75.590
6145	-81.602
6146	39.277
6147	-45.302
6148	82.178
6149	-88.198
6150	32.630
6151	-38.672
6152	47.210
6153	-53.218
6154	-1.753
6155	-4.264
6156	5.847
6157	-11.835
6158	9.850
6159	-15.825
6160	29.136
6161	-35.136
6162	50.645
6163	-56.645
6164	80.639
6165	-86.635
6166	2.192
6167	-8.183
6168	40.466
6169	-46.453
6170	62.875
6171	-68.850
6172	6.563
6173	-12.559
6174	17.731
6175	-23.722
6176	63.543
6177	-69.522
6178	17.627
6179	-23.586
6180	12.819
6181	-18.777
6182	50.591
6183	-56.550
6184	9.573
6185	-15.531
6186	12.666
6187	-18.624
6188	26.109
6189	-32.067
6190	70.126
6191	-75.422
6192	59.391
6193	-62.442
6194	67.322
6195	-68.372
6196	57.929
6197	-57.359
6198	17.091
6199	-14.933
6200	38.551
6201	-34.822
6202	5.610
6203	-0.252
6204	13.920
6205	-6.979
6206	33.270
6207	-24.742
6208	87.304
6209	-77.133
6210	26.468
6211	-14.714
6212	102.184
6213	-88.826
6214	47.896
6215	-32.955
6216	83.681
6217	-67.152
6218	72.958
6219	-55.271
6220	71.204
6221	-53.288
6222	17.365
6223	0.635
6224	107.647
6225	-89.643
6226	68.079
6227	-50.100
6228	56.125
6229	-38.121
6230	48.355
6231	-30.334
6232	51.104
6233	-33.100
6234	52.145
6235	-34.141
6236	106.311
6237	-88.286
6238	28.076
6239	-10.101
6240	103.815
6241	-85.807
6242	70.348
6243	-52.361
6244	68.964
6245	-50.969
6246	51.180
6247	-33.180
6248	19.519
6249	-1.532
6250	103.989
6251	-85.989
6252	102.382
6253	-84.394
6254	90.008
6255	-72.033
6256	55.344
6257	-37.340
6258	78.456
6259	-60.473
6260	9.117
6261	8.850
6262	69.371
6263	-51.396
6264	35.006
6265	-17.056
6266	61.346
6267	-43.346
6268	45.529
6269	-27.529
6270	9.374
6271	8.614
6272	31.007
6273	-13.032
6274	42.494
6275	-24.477
6276	98.040
6277	-80.007
6278	49.807
6279	-31.782
6280	85.777
6281	-67.727
6282	94.001
6283	-75.993
6284	11.847
6285	6.169
6286	56.925
6287	-38.908
6288	87.371
6289	-69.338
6290	105.409
6291	-87.430
6292	92.083
6293	-74.125
6294	24.359
6295	-6.367
6296	98.329
6297	-80.346
6298	36.898
6299	-18.898
6300	55.365
6301	-37.365
6302	105.727
6303	-89.027
6304	51.215
6305	-34.973
6306	13.758
6307	-2.664
6308	13.955
6309	-5.544
6310	65.562
6311	-59.801
6312	69.423
6313	-66.338
6314	11.887
6315	-11.485
6316	62.086
6317	-64.346
6318	95.573
6319	-100.475
6320	23.121
6321	-30.689
6322	47.911
6323	-58.175
6324	20.362
6325	-33.276
6326	85.567
6327	-101.164
6328	18.239
6329	-36.479
6330	63.593
6331	-83.874
6332	43.824
6333	-65.017
6334	58.331
6335	-80.193
6336	79.086
6337	-101.103
6338	67.002
6339	-89.006
6340	70.690
6341	-92.702
6342	-3.096
6343	-18.896
6344	59.393
6345	-81.397
6346	67.028
6347	-89.007
6348	3.885
6349	-25.885
6350	1.550
6351	-23.558
6352	73.554
6353	-95.554
6354	54.586
6355	-76.599
6356	88.746
6357	-110.725
6358	15.682
6359	-37.687
6360	51.919
6361	-73.903
6362	49.488
6363	-71.467
6364	71.306
6365	-93.319
6366	34.743
6367	-56.722
6368	40.824
6369	-62.836
6370	82.783
6371	-104.775
6372	36.745
6373	-58.762
6374	23.120
6375	-45.153
6376	19.763
6377	-41.775
6378	51.062
6379	-73.087
6380	38.150
6381	-60.133
6382	-8.821
6383	-13.146
6384	3.709
6385	-25.680
6386	0.952
6387	-22.894
6388	22.909
6389	-44.913
6390	52.303
6391	-74.312
6392	72.402
6393	-94.393
6394	65.289
6395	-87.272
6396	48.059
6397	-70.080
6398	38.220
6399	-60.262
6400	26.694
6401	-48.698
6402	14.184
6403	-36.192
6404	17.167
6405	-39.179
6406	88.127
6407	-110.152
6408	68.329
6409	-90.341
6410	70.857
6411	-92.882
6412	11.387
6413	-33.387
6414	-0.921
6415	-21.079
6416	37.410
6417	-57.373
6418	16.018
6419	-34.875
6420	71.744
6421	-89.668
6422	47.355
6423	-64.892
6424	30.469
6425	-47.314
6426	0.141
6427	-16.456
6428	91.246
6429	-107.054
6430	-6.842
6431	-8.428
6432	-2.363
6433	-12.374
6434	43.531
6435	-57.718
6436	10.690
6437	-24.355
6438	68.714
6439	-81.826
6440	75.430
6441	-88.021
6442	3.763
6443	-15.803
6444	16.876
6445	-29.075
6446	65.574
6447	-79.239
6448	-6.616
6449	-7.380
6450	39.667
6451	-53.676
6452	90.829
6453	-104.845
6454	64.857
6455	-78.853
6456	23.546
6457	-37.555
6458	78.563
6459	-92.579
6460	73.127
6461	-87.119
6462	48.725
6463	-62.708
6464	42.562
6465	-56.554
6466	41.509
6467	-55.492
6468	43.794
6469	-57.794
6470	79.849
6471	-93.849
6472	-4.184
6473	-9.837
6474	19.785
6475	-33.827
6476	66.678
6477	-80.682
6478	-3.465
6479	-10.543
6480	22.978
6481	-36.974
6482	14.186
6483	-28.177
6484	91.481
6485	-105.494
6486	48.304
6487	-62.329
6488	56.784
6489	-70.784
6490	79.283
6491	-93.283
6492	47.793
6493	-61.788
6494	70.929
6495	-84.921
6496	22.729
6497	-36.700
6498	28.971
6499	-42.913
6500	64.457
6501	-78.461
6502	42.032
6503	-56.040
6504	41.988
6505	-55.976
6506	52.031
6507	-66.006
6508	90.229
6509	-104.204
6510	77.140
6511	-91.115
6512	89.442
6513	-103.417
6514	69.071
6515	-83.046
6516	39.304
6517	-53.279
6518	-2.174
6519	-8.444
6520	37.763
6521	-48.214
6522	28.332
6523	-37.609
6524	25.930
6525	-34.552
6526	4.217
6527	-12.198
6528	58.812
6529	-66.072
6530	71.998
6531	-78.624
6532	95.112
6533	-101.051
6534	36.539
6535	-41.845
6536	24.161
6537	-28.779
6538	81.265
6539	-85.220
6540	26.556
6541	-29.837
6542	32.406
6543	-34.999
6544	12.659
6545	-15.227
6546	50.901
6547	-54.647
6548	40.056
6549	-44.056
6550	48.197
6551	-52.206
6552	15.027
6553	-19.031
6554	-1.981
6555	-2.015
6556	44.314
6557	-48.297
6558	7.220
6559	-11.241
6560	76.654
6561	-80.662
6562	42.157
6563	-46.174
6564	89.928
6565	-93.919
6566	97.195
6567	-101.195
6568	78.744
6569	-82.744
6570	54.754
6571	-58.754
6572	12.273
6573	-16.273
6574	78.850
6575	-82.863
6576	53.342
6577	-57.342
6578	22.298
6579	-26.307
6580	7.882
6581	-11.882
6582	84.989
6583	-88.984
6584	29.450
6585	-33.450
6586	10.089
6587	-14.097
6588	90.532
6589	-94.532
6590	76.197
6591	-80.201
6592	29.465
6593	-33.465
6594	73.453
6595	-77.440
6596	1.435
6597	-5.435
6598	35.815
6599	-39.815
6600	88.353
6601	-92.353
6602	67.665
6603	-71.665
6604	34.151
6605	-38.151
6606	70.625
6607	-74.630
6608	95.510
6609	-99.510
6610	79.385
6611	-83.369
6612	79.137
6613	-83.137
6614	69.870
6615	-73.866
6616	47.790
6617	-51.790
6618	71.199
6619	-75.199
6620	48.995
6621	-52.995
6622	47.130
6623	-51.130
6624	78.411
6625	-82.060
6626	0.331
6627	-4.103
6628	23.187
6629	-27.760
6630	7.135
6631	-13.041
6632	81.775
6633	-88.498
6634	11.035
6635	-19.074
6636	8.533
6637	-17.385
6638	26.610
6639	-37.041
6640	45.779
6641	-57.302
6642	2.636
6643	-15.192
6644	3.047
6645	-16.686
6646	87.807
6647	-102.509
6648	56.070
6649	-71.822
6650	86.038
6651	-103.265
6652	80.870
6653	-100.299
6654	80.444
6655	-100.439
6656	14.595
6657	-34.603
6658	3.733
6659	-23.733
6660	81.856
6661	-101.856
6662	32.697
6663	-52.680
6664	84.895
6665	-104.878
6666	18.243
6667	-38.235
6668	10.406
6669	-30.418
6670	22.800
6671	-42.796
6672	14.023
6673	-34.044
6674	36.178
6675	-56.190
6676	39.569
6677	-59.573
6678	25.545
6679	-45.553
6680	69.894
6681	-89.874
6682	18.362
6683	-38.367
6684	58.417
6685	-78.409
6686	46.742
6687	-66.734
6688	60.279
6689	-80.263
6690	-8.602
6691	-11.410
6692	-0.322
6693	-19.678
6694	45.752
6695	-65.752
6696	77.571
6697	-97.571
6698	72.503
6699	-92.482
6700	78.491
6701	-98.491
6702	72.923
6703	-92.894
6704	86.077
6705	-106.077
6706	55.114
6707	-75.098
6708	58.438
6709	-78.438
6710	76.134
6711	-96.155
6712	37.439
6713	-57.439
6714	-8.988
6715	-11.000
6716	40.268
6717	-60.268
6718	43.135
6719	-63.131
6720	30.683
6721	-50.683
6722	78.392
6723	-98.369
6724	70.415
6725	-89.477
6726	36.343
6727	-53.581
6728	59.309
6729	-73.636
6730	6.442
6731	-19.285
6732	38.366
6733	-49.768
6734	37.576
6735	-47.494
6736	48.113
6737	-56.564
6738	19.457
6739	-26.450
6740	31.414
6741	-36.932
6742	42.542
6743	-46.598
6744	43.014
6745	-45.611
6746	28.713
6747	-29.831
6748	86.095
6749	-85.772
6750	68.857
6751	-67.046
6752	38.406
6753	-35.795
6754	81.164
6755	-79.088
6756	51.639
6757	-49.622
6758	30.715
6759	-28.707
6760	43.541
6761	-41.550
6762	42.053
6763	-40.045
6764	41.854
6765	-39.858
6766	95.530
6767	-93.534
6768	13.646
6769	-11.626
6770	42.442
6771	-40.450
6772	7.063
6773	-5.072
6774	96.502
6775	-94.510
6776	41.146
6777	-39.163
6778	90.853
6779	-88.840
6780	49.578
6781	-47.570
6782	47.350
6783	-45.350
6784	18.841
6785	-16.858
6786	14.331
6787	-12.348
6788	35.272
6789	-33.276
6790	57.920
6791	-55.920
6792	4.115
6793	-2.140
6794	80.001
6795	-78.001
6796	19.428
6797	-17.453
6798	99.258
6799	-97.258
6800	34.494
6801	-32.494
6802	94.387
6803	-92.387
6804	27.254
6805	-25.233
6806	35.350
6807	-33.350
6808	10.826
6809	-8.835
6810	77.445
6811	-75.445
6812	16.501
6813	-14.505
6814	45.315
6815	-43.315
6816	24.375
6817	-22.350
6818	76.069
6819	-74.069
6820	61.262
6821	-59.291
6822	76.265
6823	-74.265
6824	65.577
6825	-63.577
6826	65.057
6827	-63.057
6828	44.606
6829	-42.619
6830	56.782
6831	-54.782
6832	14.532
6833	-12.511
6834	87.031
6835	-85.031
6836	99.753
6837	-97.753
6838	18.492
6839	-16.492
6840	37.752
6841	-35.752
6842	66.128
6843	-64.128
6844	19.232
6845	-17.232
6846	49.447
6847	-48.083
6848	100.022
6849	-99.946
6850	97.473
6851	-100.029
6852	67.779
6853	-71.934
6854	58.460
6855	-64.237
6856	72.447
6857	-79.823
6858	59.244
6859	-68.212
6860	-3.926
6861	-6.617
6862	30.084
6863	-42.268
6864	29.855
6865	-43.632
6866	22.817
6867	-38.177
6868	43.709
6869	-60.698
6870	64.780
6871	-83.332
6872	31.227
6873	-51.366
6874	20.423
6875	-41.766
6876	14.048
6877	-35.772
6878	4.758
6879	-26.753
6880	55.006
6881	-76.994
6882	12.183
6883	-34.199
6884	-8.760
6885	-13.236
6886	28.254
6887	-50.249
6888	73.048
6889	-95.044
6890	20.065
6891	-42.077
6892	49.978
6893	-71.987
6894	5.857
6895	-27.849
6896	28.606
6897	-50.602
6898	27.730
6899	-49.722
6900	88.304
6901	-110.317
6902	59.380
6903	-81.393
6904	21.570
6905	-43.570
6906	66.593
6907	-88.622
6908	56.459
6909	-78.476
6910	0.023
6911	-22.048
6912	71.959
6913	-93.955
6914	52.847
6915	-74.839
6916	-4.886
6917	-17.114
6918	72.978
6919	-94.970
6920	14.085
6921	-36.085
6922	51.338
6923	-73.309
6924	53.434
6925	-75.434
6926	-5.310
6927	-16.690
6928	10.841
6929	-32.841
6930	4.884
6931	-26.876
6932	46.366
6933	-68.366
6934	64.057
6935	-86.040
6936	5.730
6937	-27.730
6938	-10.628
6939	-11.351
6940	68.160
6941	-90.160
6942	48.720
6943	-70.729
6944	58.026
6945	-80.026
6946	79.945
6947	-101.953
6948	60.750
6949	-82.750
6950	-8.759
6951	-13.245
6952	17.684
6953	-39.684
6954	68.213
6955	-90.184
6956	3.396
6957	-25.396
6958	72.418
6959	-92.790
6960	21.082
6961	-39.168
6962	79.476
6963	-96.567
6964	66.935
6965	-82.017
6966	62.763
6967	-76.525
6968	81.732
6969	-94.147
6970	28.261
6971	-39.318
6972	67.551
6973	-77.296
6974	42.169
6975	-50.588
6976	11.302
6977	-18.397
6978	55.208
6979	-60.952
6980	29.222
6981	-33.650
6982	66.680
6983	-69.766
6984	36.643
6985	-38.396
6986	83.156
6987	-84.301
6988	84.711
6989	-86.593
6990	34.778
6991	-36.791
6992	80.486
6993	-82.482
6994	17.215
6995	-19.223
6996	21.002
6997	-23.006
6998	37.583
6999	-39.595
7000	21.081
7001	-23.097
7002	80.208
7003	-82.196
7004	24.673
7005	-26.656
7006	68.124
7007	-70.115
7008	46.373
7009	-48.385
7010	33.898
7011	-35.902
7012	48.755
7013	-50.755
7014	59.335
7015	-61.339
7016	28.980
7017	-30.985
7018	19.418
7019	-21.418
7020	88.848
7021	-90.835
7022	37.389
7023	-39.389
7024	71.304
7025	-73.317
7026	13.800
7027	-15.800
7028	68.023
7029	-70.019
7030	41.041
7031	-43.041
7032	96.411
7033	-98.415
7034	68.500
7035	-70.500
7036	77.885
7037	-79.876
7038	24.473
7039	-26.473
7040	55.378
7041	-57.374
7042	24.076
7043	-26.076
7044	53.688
7045	-55.692
7046	16.974
7047	-18.974
7048	76.888
7049	-78.876
7050	84.691
7051	-86.691
7052	5.691
7053	-7.674
7054	4.359
7055	-6.359
7056	2.955
7057	-4.938
7058	17.951
7059	-19.951
7060	3.451
7061	-4.554
7062	8.171
7063	-8.543
7064	29.215
7065	-29.782
7066	81.588
7067	-82.493
7068	59.340
7069	-60.424
7070	24.152
7071	-25.591
7072	40.922
7073	-42.560
7074	42.280
7075	-44.252
7076	48.501
7077	-50.694
7078	52.134
7079	-54.639
7080	39.055
7081	-41.764
7082	34.828
7083	-37.867
7084	23.106
7085	-26.361
7086	48.640
7087	-52.211
7088	76.603
7089	-80.741
7090	94.776
7091	-100.468
7092	44.889
7093	-50.901
7094	9.616
7095	-15.616
7096	55.955
7097	-61.955
7098	79.248
7099	-85.265
7100	57.824
7101	-63.829
7102	10.290
7103	-16.286
7104	70.268
7105	-76.280
7106	76.956
7107	-82.956
7108	90.444
7109	-96.431
7110	33.792
7111	-39.813
7112	84.610
7113	-90.619
7114	45.086
7115	-51.086
7116	43.773
7117	-49.773
7118	13.579
7119	-19.579
7120	68.032
7121	-74.011
7122	54.775
7123	-60.775
7124	43.002
7125	-48.985
7126	47.312
7127	-53.312
7128	86.361
7129	-92.349
7130	54.099
7131	-60.099
7132	74.483
7133	-80.495
7134	15.606
7135	-21.606
7136	57.440
7137	-63.415
7138	8.276
7139	-14.276
7140	15.100
7141	-21.079
7142	65.747
7143	-71.747
7144	7.319
7145	-13.340
7146	80.067
7147	-86.067
7148	36.646
7149	-42.655
7150	92.693
7151	-98.693
7152	10.259
7153	-16.255
7154	43.379
7155	-49.379
7156	57.739
7157	-63.756
7158	55.553
7159	-61.553
7160	28.786
7161	-34.786
7162	88.329
7163	-94.329
7164	68.330
7165	-73.351
7166	54.791
7167	-58.649
7168	10.501
7169	-14.064
7170	25.898
7171	-28.877
7172	67.146
7173	-69.712
7174	67.463
7175	-69.596
7176	0.670
7177	-2.428
7178	95.065
7179	-96.423
7180	34.949
7181	-35.915
7182	83.596
7183	-84.150
7184	24.324
7185	-24.457
7186	17.200
7187	-16.945
7188	42.929
7189	-42.279
7190	26.567
7191	-25.542
7192	87.424
7193	-86.411
7194	44.299
7195	-44.130
7196	76.075
7197	-76.058
7198	19.858
7199	-19.850
7200	88.828
7201	-88.833
7202	65.031
7203	-65.026
7204	3.014
7205	-3.019
7206	82.427
7207	-82.419
7208	17.161
7209	-17.178
7210	29.809
7211	-29.822
7212	45.264
7213	-45.264
7214	1.171
7215	-1.167
7216	74.199
7217	-74.199
7218	59.058
7219	-59.062
7220	13.735
7221	-13.735
7222	83.064
7223	-83.051
7224	40.614
7225	-40.614
7226	0.140
7227	-0.131
7228	13.237
7229	-13.237
7230	86.833
7231	-86.821
7232	16.717
7233	-16.717
7234	11.263
7235	-11.267
7236	63.794
7237	-63.794
7238	66.064
7239	-66.043
7240	39.396
7241	-39.396
7242	45.300
7243	-45.296
7244	44.936
7245	-44.936
7246	18.814
7247	-18.823
7248	17.602
7249	-17.602
7250	37.265
7251	-37.236
7252	10.217
7253	-10.217
7254	24.959
7255	-24.959
7256	74.598
7257	-74.598
7258	2.186
7259	-2.186
7260	66.424
7261	-66.424
7262	93.356
7263	-93.356
7264	81.101
7265	-81.101
7266	82.144
7267	-82.144
7268	20.541
7269	-20.541
7270	45.514
7271	-45.514
7272	23.819
7273	-23.819
7274	85.150
7275	-85.150
7276	39.756
7277	-39.756
7278	95.259
7279	-95.259
7280	65.997
7281	-65.997
7282	76.059
7283	-76.059
7284	36.950
7285	-36.950
7286	62.479
7287	-62.479
7288	97.105
7289	-96.409
7290	39.344
7291	-38.858
7292	62.766
7293	-64.117
7294	51.387
7295	-53.008
7296	7.342
7297	-10.830
7298	2.878
7299	-7.158
7300	46.036
7301	-51.649
7302	43.188
7303	-49.868
7304	34.407
7305	-42.149
7306	13.538
7307	-22.364
7308	12.087
7309	-21.983
7310	54.849
7311	-65.771
7312	27.646
7313	-39.651
7314	54.780
7315	-68.164
7316	84.734
7317	-100.119
7318	-5.790
7319	-10.194
7320	56.603
7321	-72.619
7322	19.991
7323	-35.991
7324	30.279
7325	-46.299
7326	67.639
7327	-83.647
7328	72.993
7329	-89.014
7330	85.047
7331	-101.072
7332	29.378
7333	-45.407
7334	30.027
7335	-46.040
7336	41.320
7337	-57.316
7338	83.749
7339	-99.749
7340	8.974
7341	-24.974
7342	68.836
7343	-84.836
7344	-2.041
7345	-13.951
7346	72.534
7347	-88.518
7348	4.149
7349	-20.157
7350	27.046
7351	-43.038
7352	23.658
7353	-39.654
7354	39.932
7355	-55.932
7356	27.502
7357	-43.502
7358	19.520
7359	-35.512
7360	58.377
7361	-74.377
7362	42.369
7363	-58.360
7364	75.419
7365	-91.419
7366	51.668
7367	-67.680
7368	39.763
7369	-55.763
7370	88.706
7371	-104.731
7372	44.379
7373	-60.379
7374	35.064
7375	-51.080
7376	64.277
7377	-80.277
7378	40.066
7379	-56.053
7380	89.277
7381	-105.277
7382	44.463
7383	-60.463
7384	87.476
7385	-103.476
7386	78.917
7387	-94.942
7388	49.707
7389	-65.707
7390	2.696
7391	-18.687
7392	-0.665
7393	-14.599
7394	55.107
7395	-69.617
7396	60.832
7397	-74.605
7398	24.525
7399	-38.398
7400	22.144
7401	-36.184
7402	42.662
7403	-56.793
7404	21.686
7405	-35.992
7406	45.690
7407	-60.105
7408	81.187
7409	-95.760
7410	91.086
7411	-105.763
7412	44.253
7413	-59.093
7414	54.730
7415	-69.657
7416	13.860
7417	-28.966
7418	62.778
7419	-77.976
7420	0.656
7421	-16.029
7422	87.742
7423	-104.412
7424	56.615
7425	-74.615
7426	44.542
7427	-62.525
7428	70.831
7429	-88.831
7430	34.911
7431	-52.898
7432	32.606
7433	-50.606
7434	69.096
7435	-87.096
7436	43.275
7437	-61.275
7438	69.428
7439	-87.432
7440	87.228
7441	-105.228
7442	65.269
7443	-83.261
7444	82.356
7445	-100.356
7446	28.407
7447	-46.416
7448	16.686
7449	-34.686
7450	-8.617
7451	-9.387
7452	44.459
7453	-62.459
7454	21.094
7455	-39.123
7456	-8.914
7457	-9.086
7458	23.517
7459	-41.505
7460	34.388
7461	-52.388
7462	10.669
7463	-28.685
7464	-2.542
7465	-15.458
7466	52.046
7467	-70.037
7468	54.776
7469	-72.776
7470	52.154
7471	-70.150
7472	47.283
7473	-65.283
7474	8.393
7475	-26.384
7476	78.056
7477	-96.056
7478	-3.386
7479	-14.610
7480	10.961
7481	-28.961
7482	74.706
7483	-92.685
7484	55.926
7485	-73.926
7486	16.264
7487	-34.248
7488	33.270
7489	-51.270
7490	10.211
7491	-28.215
7492	18.049
7493	-36.049
7494	26.721
7495	-44.712
7496	38.037
7497	-56.037
7498	60.609
7499	-78.596
7500	-2.803
7501	-15.197
7502	51.198
7503	-69.189
7504	-2.554
7505	-14.592
7506	-1.014
7507	-14.839
7508	18.856
7509	-33.074
7510	34.388
7511	-47.776
7512	85.094
7513	-97.841
7514	12.189
7515	-24.228
7516	65.202
7517	-76.587
7518	14.331
7519	-25.061
7520	15.943
7521	-26.015
7522	30.929
7523	-40.289
7524	50.163
7525	-58.889
7526	3.045
7527	-11.108
7528	49.641
7529	-57.033
7530	14.677
7531	-21.407
7532	10.106
7533	-16.753
7534	28.210
7535	-35.996
7536	20.427
7537	-28.444
7538	9.796
7539	-17.809
7540	44.591
7541	-52.595
7542	52.725
7543	-60.721
7544	29.043
7545	-37.055
7546	76.393
7547	-84.418
7548	-3.571
7549	-4.424
7550	49.038
7551	-57.022
7552	56.480
7553	-64.484
7554	61.381
7555	-69.377
7556	89.361
7557	-97.361
7558	52.989
7559	-61.001
7560	45.664
7561	-53.664
7562	30.550
7563	-38.571
7564	94.731
7565	-102.731
7566	75.724
7567	-83.707
7568	37.726
7569	-45.726
7570	51.790
7571	-59.786
7572	21.575
7573	-29.575
7574	1.900
7575	-9.883
7576	3.162
